id,frame,label,x_est,y_est,vx_est,vy_est
0,1,ped,18.8746133154207,8.875018797742515,0.8946312984139766,1.0346950838883833
1,1,ped,18.696605255850077,9.481486608867877,1.0710698580266749,0.7687045480033948
2,1,ped,26.302641167223552,10.981775015867584,1.3325919410538727,-0.015182287194157465
3,1,ped,25.9095468475105,13.267449900164612,2.1355546276314326,0.5135323716682796
4,1,ped,25.660924542935536,13.58862210183727,2.566146242751949,0.5072608588857729
5,1,ped,25.55290294931197,19.732619443044307,1.5858042696446517,-0.1345239491834181
6,1,ped,26.337945020043133,21.587765411654146,-0.060258785317811966,0.36609955867453625
7,1,ped,26.338263269148573,22.87473209721588,1.1555262301632048,-0.14032509850685132
8,1,ped,24.15995931163968,17.410472339348825,1.4357583263250129,0.36704028559183133
9,1,ped,24.017521039072644,20.44624292685395,1.407850094443101,0.4822793329690818
10,1,ped,24.374611793891823,23.874742719516235,0.3207878788214728,-0.09888085153638902
11,1,ped,21.30277115794683,9.838086911298543,1.280224809320585,-0.020277891329874932
12,1,ped,21.98144609444502,12.232145234092446,-0.7093603582996293,-0.07690442549457988
13,1,ped,20.94600737138666,12.446075116492176,-0.7412928108835496,-0.010583177820378863
14,1,ped,19.1597797724111,13.375104199443893,1.1577735222435328,0.015234549800654931
15,1,ped,16.696124075898368,13.410165005857612,1.4648685981567924,-0.47613847670294657
16,1,ped,15.838767525216,11.981955661662623,1.2291903740535364,-0.0861287755454284
17,1,ped,15.624698136359088,11.41000970427071,1.128297412166186,-0.08158192877814727
18,1,ped,16.160227458956584,9.696521643983067,1.3526607819576726,-0.315666143382464
19,1,ped,13.5892727686727,5.838921241978376,0.6376299308505983,0.8547810609423259
20,1,ped,13.445932063710794,6.625324045614124,0.7844094612627825,0.5333007025845061
21,1,ped,14.302818869994388,8.981946682539691,1.3435409571198615,0.05044648094376049
22,1,ped,14.446360115488485,10.446246783164286,1.0722457666732086,0.04191461042923761
23,1,ped,14.339588630508535,11.1961724628777,1.3223223388726917,0.10831425201327
24,1,ped,12.910384212911955,11.124807280771822,1.2502522044812567,-0.28974389054839267
25,1,ped,12.160565342829818,10.160562626430455,1.4339030037935012,0.030024867445911055
26,1,ped,12.803060151574277,11.838886340355694,1.1130889936687796,-0.0357214915566049
27,1,ped,9.374705314840156,9.517526140270238,1.1018264019637207,0.5308835570329336
28,1,ped,10.624912048935514,11.482073508556674,1.7513199444943544,-0.38167381541759504
29,1,ped,8.588893778806119,11.19615938414734,0.7670974728529377,0.00807457270739323
30,1,ped,7.588981791930569,11.83892775633517,0.8815133841774273,0.04638306328672996
31,1,ped,7.624772282508979,12.26796460686707,0.8948926114466342,0.08740920940516995
32,1,ped,8.481825297657567,13.803092571758565,1.3591544108179,-0.21469478758528202
33,1,ped,8.553239525002295,14.410466629908484,1.4221308516747726,-0.10753031291542473
34,1,ped,8.303116436118472,15.625129734460982,1.555204513527013,0.040216075717345985
35,1,ped,8.410726049735686,18.910457755761847,1.5793629033910495,0.1401160480807763
36,1,ped,8.267701414090824,19.303227287004283,1.6628785486104123,0.19959089430078555
37,1,ped,5.303559218140075,9.446578387641699,1.5219785614317694,0.053595302986489124
38,1,ped,14.124060963216438,21.803424956144045,0.11759086467061598,0.23361385114554142
39,1,ped,14.338711265680189,22.517035361223332,0.5478689041520202,0.106824767727496
0,2,ped,18.911926933139,8.918174248355143,0.8946312984139766,1.0346950838883833
1,2,ped,18.741277839184523,9.51354802645227,1.0710698580266749,0.7687045480033948
2,2,ped,26.358221411678585,10.981141787339299,1.3325919410538727,-0.015182287194157465
3,2,ped,25.99861736084181,13.28886850091821,2.1355546276314326,0.5135323716682796
4,2,ped,25.767954332840105,13.609779127983657,2.566146242751949,0.5072608588857729
5,2,ped,25.619044268533052,19.727008667719673,1.5858042696446517,-0.1345239491834181
6,2,ped,26.33543172402554,21.603034829349948,-0.060258785317811966,0.36609955867453625
7,2,ped,26.38645839052675,22.86887936537959,1.1555262301632048,-0.14032509850685132
8,2,ped,24.219842458383297,17.425780993235705,1.4357583263250129,0.36704028559183133
9,2,ped,24.07624017881418,20.46635801414829,1.407850094443101,0.4822793329690818
10,2,ped,24.387991335050543,23.87061855987591,0.3207878788214728,-0.09888085153638902
11,2,ped,21.35616725443167,9.837241153401902,1.280224809320585,-0.020277891329874932
12,2,ped,21.951859826581337,12.22893767547155,-0.7093603582996293,-0.07690442549457988
13,2,ped,20.915089252814607,12.445633709342511,-0.7412928108835496,-0.010583177820378863
14,2,ped,19.208068624690192,13.37573960776057,1.1577735222435328,0.015234549800654931
15,2,ped,16.757221364777113,13.390306043699498,1.4648685981567924,-0.47613847670294657
16,2,ped,15.890035058334682,11.97836337039029,1.2291903740535364,-0.0861287755454284
17,2,ped,15.671757587984304,11.406607054588605,1.128297412166186,-0.08158192877814727
18,2,ped,16.216644742154685,9.683355722086901,1.3526607819576726,-0.315666143382464
19,2,ped,13.615867276966435,5.874572771046708,0.6376299308505983,0.8547810609423259
20,2,ped,13.478648507707407,6.647567151327525,0.7844094612627825,0.5333007025845061
21,2,ped,14.358855780117839,8.984050723286428,1.3435409571198615,0.05044648094376049
22,2,ped,14.491081744061775,10.447994973455796,1.0722457666732086,0.04191461042923761
23,2,ped,14.394740546544266,11.200690074323031,1.3223223388726917,0.10831425201327
24,2,ped,12.962530200753182,11.112722533918786,1.2502522044812567,-0.28974389054839267
25,2,ped,12.22037110708547,10.161814914862466,1.4339030037935012,0.030024867445911055
26,2,ped,12.849485284777012,11.837396454988802,1.1130889936687796,-0.0357214915566049
27,2,ped,9.420660703644115,9.539668430770444,1.1018264019637207,0.5308835570329336
28,2,ped,10.697956757998508,11.466154513919637,1.7513199444943544,-0.38167381541759504
29,2,ped,8.620888167897416,11.196496161454121,0.7670974728529377,0.00807457270739323
30,2,ped,7.625748282762126,11.840862318534317,0.8815133841774273,0.04638306328672996
31,2,ped,7.662096799169249,12.27161030295504,0.8948926114466342,0.08740920940516995
32,2,ped,8.538513419563552,13.794138001038458,1.3591544108179,-0.21469478758528202
