id,x,y,frame,label
0,288.5196228027344,52.52665328979492,1,ped
1,211.5146484375,139.5234375,1,ped
2,252.5102081298828,156.50186157226562,1,ped
3,254.4888153076172,377.50262451171875,1,ped
0,288.4737548828125,53.852264404296875,2,ped
1,212.42172241210938,138.7945556640625,2,ped
2,252.18516540527344,157.7930908203125,2,ped
3,254.2294158935547,378.9579772949219,2,ped
0,288.5060119628906,55.48996353149414,3,ped
1,213.4711456298828,138.51211547851562,3,ped
2,251.23045349121094,159.28994750976562,3,ped
3,253.58956909179688,380.9674377441406,3,ped
0,288.45806884765625,56.471656799316406,4,ped
1,214.76815795898438,137.25247192382812,4,ped
2,250.80218505859375,160.2037353515625,4,ped
3,253.6253662109375,382.33697509765625,4,ped
0,288.34173583984375,57.88754653930664,5,ped
1,216.30694580078125,135.99839782714844,5,ped
2,250.78892517089844,161.49020385742188,5,ped
3,253.34091186523438,383.38555908203125,5,ped
0,288.1912841796875,59.781429290771484,6,ped
1,216.92837524414062,134.89923095703125,6,ped
2,250.2800750732422,162.8026885986328,6,ped
3,252.75576782226562,384.5678405761719,6,ped
0,287.8537292480469,61.13085174560547,7,ped
1,218.77752685546875,133.9185791015625,7,ped
2,249.26895141601562,164.68763732910156,7,ped
3,253.3648223876953,386.5738830566406,7,ped
0,287.9745178222656,62.09930419921875,8,ped
1,219.7164764404297,132.93609619140625,8,ped
2,249.01480102539062,165.61106872558594,8,ped
3,253.1036376953125,387.7835388183594,8,ped
0,287.9511413574219,63.71590042114258,9,ped
1,220.66065979003906,131.98309326171875,9,ped
2,248.1728973388672,166.91224670410156,9,ped
3,252.56736755371094,389.74310302734375,9,ped
0,287.376220703125,65.57298278808594,10,ped
1,221.9742889404297,131.19395446777344,10,ped
2,248.22300720214844,168.24526977539062,10,ped
3,253.07748413085938,391.5016174316406,10,ped
0,286.5604248046875,66.9523696899414,11,ped
1,223.04888916015625,128.71371459960938,11,ped
2,248.09190368652344,168.8095703125,11,ped
3,252.12503051757812,393.1765441894531,11,ped
0,286.6961364746094,68.67976379394531,12,ped
1,224.01287841796875,127.94979858398438,12,ped
2,248.01060485839844,170.61378479003906,12,ped
3,252.10629272460938,394.35943603515625,12,ped
0,286.60675048828125,69.63660430908203,13,ped
1,224.341552734375,126.89634704589844,13,ped
2,247.94082641601562,171.68634033203125,13,ped
3,251.8572998046875,395.79315185546875,13,ped
0,286.59552001953125,70.68218994140625,14,ped
1,225.4503631591797,125.36508178710938,14,ped
2,248.7998504638672,172.79750061035156,14,ped
3,252.549560546875,397.8253479003906,14,ped
0,286.39410400390625,72.39666748046875,15,ped
1,226.00994873046875,124.27578735351562,15,ped
2,248.213623046875,174.61767578125,15,ped
3,251.75070190429688,399.5511779785156,15,ped
0,286.06341552734375,73.40202331542969,16,ped
1,226.8383331298828,122.9227294921875,16,ped
2,247.42822265625,175.54476928710938,16,ped
3,251.7179412841797,400.7574768066406,16,ped
0,285.531982421875,74.68508911132812,17,ped
1,228.9224853515625,122.1759262084961,17,ped
2,247.53297424316406,176.51522827148438,17,ped
3,251.48023986816406,402.29913330078125,17,ped
0,285.9503173828125,76.50628662109375,18,ped
1,230.1335906982422,120.14373779296875,18,ped
2,247.71978759765625,177.74037170410156,18,ped
3,251.0391082763672,403.1851806640625,18,ped
0,286.25579833984375,78.19515991210938,19,ped
1,230.54278564453125,119.11845397949219,19,ped
2,247.63694763183594,179.37298583984375,19,ped
3,250.69435119628906,404.5186462402344,19,ped
0,285.49664306640625,79.40684509277344,20,ped
1,232.2456817626953,118.28363037109375,20,ped
2,247.77658081054688,180.6548614501953,20,ped
3,251.0858917236328,406.68621826171875,20,ped
0,285.8221740722656,81.1826171875,21,ped
1,233.2270965576172,117.12210083007812,21,ped
2,247.883544921875,182.37374877929688,21,ped
3,250.40847778320312,408.4566650390625,21,ped
