id,x,y,frame,label
0,209.5046844482422,273.492431640625,40,ped
1,213.49871826171875,287.5203552246094,40,ped
2,202.50877380371094,315.5019836425781,40,ped
3,202.48159790039062,330.4923400878906,40,ped
4,204.47727966308594,362.51324462890625,40,ped
5,466.49847412109375,348.5101623535156,40,ped
6,472.51544189453125,363.5049133300781,40,ped
7,496.505859375,286.49786376953125,40,ped
8,490.51123046875,298.514892578125,40,ped
9,563.5110473632812,213.5047149658203,40,ped
10,576.4981079101562,280.48516845703125,40,ped
11,568.4942016601562,296.4780578613281,40,ped
12,645.496826171875,296.4892272949219,40,ped
13,647.4949951171875,311.4983215332031,40,ped
14,687.4982299804688,279.516357421875,40,ped
15,679.4829711914062,297.5027160644531,40,ped
0,210.72879028320312,273.53094482421875,41,ped
1,214.5775604248047,287.65496826171875,41,ped
2,203.9526824951172,315.6240539550781,41,ped
3,203.90077209472656,330.4925537109375,41,ped
4,205.5901641845703,363.0859680175781,41,ped
5,468.32476806640625,348.859619140625,41,ped
6,474.0458068847656,363.6009826660156,41,ped
7,498.1251525878906,286.8050842285156,41,ped
8,492.1640930175781,298.72528076171875,41,ped
9,562.88037109375,213.5231475830078,41,ped
10,577.8142700195312,280.5886535644531,41,ped
11,570.2510375976562,296.8563537597656,41,ped
12,646.9151611328125,296.48974609375,41,ped
13,649.0388793945312,311.4390563964844,41,ped
14,688.5579833984375,280.2861633300781,41,ped
15,681.148681640625,298.3481750488281,41,ped
0,212.283203125,273.84210205078125,42,ped
1,216.00906372070312,288.3041687011719,42,ped
2,205.85760498046875,316.3376770019531,42,ped
3,206.15109252929688,330.5830993652344,42,ped
4,207.2611083984375,362.8838195800781,42,ped
5,469.6688232421875,349.13970947265625,42,ped
6,475.0355529785156,363.8210144042969,42,ped
7,499.225341796875,287.3519287109375,42,ped
8,493.2653503417969,299.128173828125,42,ped
9,562.80712890625,213.53695678710938,42,ped
10,579.7310791015625,280.853759765625,42,ped
11,571.4459228515625,297.9630126953125,42,ped
12,648.9607543945312,296.6867370605469,42,ped
13,650.077880859375,311.4964904785156,42,ped
