id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label
0,1414.4863586425781,408.7441711425781,1357.994140625,405.98968505859375,1371.0023193359375,369.00726318359375,1469.9708251953125,412.0106506347656,1458.9781494140625,447.9690856933594,1,veh
0,1410.0357971191406,407.3428268432617,1353.89013671875,405.0484313964844,1365.475341796875,366.995361328125,1465.8583984375,410.4107666015625,1454.9193115234375,446.916748046875,2,veh
0,1404.8292541503906,405.1303253173828,1348.7742919921875,402.0562438964844,1360.6005859375,366.009521484375,1460.720703125,408.317138671875,1449.221435546875,444.1383972167969,3,veh
0,1399.2494933605194,402.45848536491394,1343.08935546875,399.9172668457031,1355.5875730514526,362.6834897994995,1454.9083251953125,405.8813171386719,1443.4127197265625,441.35186767578125,4,veh
0,1393.8369445800781,400.51112365722656,1337.3035888671875,398.5162353515625,1349.6497802734375,360.7179870605469,1449.7037353515625,403.6161804199219,1438.690673828125,439.194091796875,5,veh
0,1388.9342567920685,398.30834126472473,1332.2886629104614,396.3027009963989,1345.5308837890625,358.81402587890625,1444.1358642578125,401.04888916015625,1433.7816162109375,437.0677490234375,6,veh
0,1383.2902748584747,395.88281178474426,1326.7691650390625,393.97906494140625,1339.685302734375,357.1004333496094,1437.8785066604614,397.76623249053955,1428.828125,434.6855163574219,7,veh
0,1378.604331254959,394.2147591114044,1322.1900634765625,392.5138854980469,1334.6015625,354.418212890625,1433.655484199524,396.8153657913208,1423.97021484375,433.111572265625,8,veh
0,1372.8429260253906,391.61415100097656,1316.1356201171875,390.1650085449219,1329.395751953125,352.50946044921875,1427.506103515625,393.8430480957031,1418.334228515625,429.9390869140625,9,veh
0,1367.0631713867188,389.707763671875,1310.3692626953125,387.3298645019531,1323.1695556640625,350.7939758300781,1422.56201171875,391.93243408203125,1412.15185546875,428.7747802734375,10,veh
0,1361.636801958084,387.65024495124817,1305.3955078125,385.5876770019531,1317.5531005859375,349.20660400390625,1417.3895263671875,389.7307434082031,1406.2090730667114,426.0759553909302,11,veh
0,1356.6020636558533,385.31760931015015,1300.2744140625,384.00958251953125,1312.6478271484375,346.39776611328125,1412.069091796875,387.666748046875,1401.4169216156006,423.1963405609131,12,veh
0,1350.8029928207397,382.71378231048584,1294.754150390625,381.036376953125,1307.721923828125,344.523681640625,1406.1722412109375,385.0378723144531,1394.5636558532715,420.25719833374023,13,veh
0,1345.6619710922241,380.64493465423584,1289.828125,379.1705322265625,1302.0159912109375,342.70135498046875,1400.4261474609375,382.0272216796875,1390.3776206970215,418.6806297302246,14,veh
0,1341.106764793396,378.66820430755615,1284.7144775390625,377.307861328125,1298.01806640625,339.8014831542969,1396.8009033203125,380.5482177734375,1384.893611907959,417.01525497436523,15,veh
0,1335.4542729854584,376.91965079307556,1279.3543701171875,375.6207275390625,1291.0269775390625,338.68658447265625,1390.9979248046875,378.7771911621094,1380.437819480896,414.5940999984741,16,veh
0,1329.8935735225677,374.6153676509857,1273.52490234375,373.56475830078125,1285.6956787109375,336.2767333984375,1385.9659423828125,376.3005065917969,1374.387770652771,412.31947231292725,17,veh
0,1324.9222860336304,372.0697317123413,1268.575927734375,371.6368103027344,1281.875,333.47991943359375,1380.24365234375,373.603759765625,1368.9945640563965,409.5584373474121,18,veh
0,1319.293391942978,370.63178610801697,1263.3304443359375,369.84051513671875,1275.4017820358276,332.2579526901245,1374.4468994140625,372.08013916015625,1363.994441986084,408.34853744506836,19,veh
0,1314.0583760738373,368.00973868370056,1257.5457763671875,367.77691650390625,1269.4828367233276,329.29643535614014,1368.6832275390625,368.5142822265625,1360.5216636657715,406.45132064819336,20,veh
0,1308.997058391571,366.17348051071167,1252.33984375,365.9012451171875,1264.266357421875,327.23321533203125,1364.4381103515625,367.5939636230469,1354.9439220428467,403.96549797058105,21,veh
0,1302.991926908493,364.2955310344696,1246.7149658203125,363.7177734375,1258.3660888671875,326.0679931640625,1358.236083984375,365.6438293457031,1348.6505689620972,401.7525281906128,22,veh
0,1299.3389468193054,363.0636553764343,1241.7755126953125,361.8413391113281,1253.191650390625,324.01617431640625,1359.9105224609375,366.6964416503906,1342.4781017303467,399.7006664276123,23,veh
0,1292.345011472702,360.33127093315125,1236.3505859375,360.18914794921875,1247.657681465149,322.09496784210205,1347.9705810546875,361.7742004394531,1337.4011974334717,397.26676750183105,24,veh
0,1287.0735001564026,357.9012665748596,1231.127197265625,357.8877258300781,1243.3553466796875,320.1595764160156,1342.583984375,358.68084716796875,1331.2274723052979,394.876916885376,25,veh
0,1281.7887156009674,356.2498896121979,1225.2681150436401,356.5890989303589,1237.48046875,318.25311279296875,1336.502923965454,356.05449867248535,1327.9033546447754,394.1028480529785,26,veh
0,1276.1092612743378,353.1735999584198,1219.2327880859375,353.81109619140625,1231.7855224609375,316.62078857421875,1330.7164297103882,351.84027004241943,1322.702304840088,390.42224502563477,27,veh
0,1270.861834526062,351.88862133026123,1214.591552734375,352.6929016113281,1227.39453125,314.7348327636719,1325.9194326400757,351.76360988616943,1315.5418214797974,388.3631410598755,28,veh
0,1265.693865776062,349.92805004119873,1209.7294921875,351.2578125,1222.13037109375,312.7367248535156,1320.4718008041382,349.3383779525757,1310.4437990188599,386.3792848587036,29,veh
0,1259.9766111373901,348.1582899093628,1204.64013671875,349.2273864746094,1215.2205810546875,311.74359130859375,1314.1593008041382,347.00338649749756,1305.8864259719849,384.6587953567505,30,veh
0,1254.4050734043121,346.1345808506012,1198.7034912109375,347.1248779296875,1209.7115478515625,309.9926452636719,1308.3931875228882,344.63619899749756,1300.8120670318604,382.78460121154785,31,veh
0,1249.285570859909,344.4739558696747,1193.3134765625,345.5804443359375,1205.6236572265625,308.0419616699219,1303.2346181869507,343.25884914398193,1294.970531463623,381.0145683288574,32,veh
0,1243.7173945903778,341.96826434135437,1187.588134765625,344.287841796875,1200.531005859375,305.0134582519531,1297.3419179916382,340.99713039398193,1289.408519744873,377.5746269226074,33,veh
0,1237.9292781352997,340.5171535015106,1182.24951171875,342.7206726074219,1194.3199462890625,304.0349426269531,1291.8529043197632,339.2510976791382,1283.294750213623,376.0619010925293,34,veh
0,1232.547289609909,338.7500636577606,1176.542236328125,341.4671630859375,1187.8392333984375,302.7190856933594,1287.1633291244507,336.6503896713257,1278.644359588623,374.1636161804199,35,veh
0,1227.2758617401123,336.97939109802246,1171.1453857421875,339.92626953125,1183.2647705078125,302.00335693359375,1281.2080068588257,334.27987575531006,1273.4852838516235,371.70806217193604,36,veh
0,1221.4211254119873,335.80255699157715,1165.21533203125,339.33660888671875,1176.702880859375,300.1164855957031,1275.5584707260132,332.92217922210693,1268.207818031311,370.8349542617798,37,veh
0,1216.0844249725342,334.4939785003662,1159.918212890625,337.79815673828125,1171.2894287109375,299.0945129394531,1270.6712636947632,331.5223379135132,1262.458794593811,369.5609064102173,38,veh
0,1210.583387374878,332.9488582611084,1154.9219970703125,337.0387878417969,1165.0498046875,297.9288330078125,1264.9549551010132,329.4604787826538,1257.406792640686,367.3673334121704,39,veh
0,1204.6654796600342,331.3073558807373,1149.238525390625,334.8404846191406,1158.614013671875,297.5171203613281,1259.4658193588257,327.3376760482788,1251.343560218811,365.53414249420166,40,veh
0,1199.3086986541748,329.7738628387451,1143.148193359375,334.9515380859375,1154.2919921875,295.54364013671875,1253.7121572494507,325.03182888031006,1246.0824518203735,363.56844425201416,41,veh
0,1193.2058849334717,328.7133617401123,1137.099365234375,334.10491943359375,1147.0965576171875,295.48370361328125,1248.0209951400757,323.1955556869507,1240.6066217422485,362.06926822662354,42,veh
0,1187.5608959197998,327.22440910339355,1131.1884765625,332.3716125488281,1141.2103271484375,294.4961853027344,1241.8983144760132,322.10067653656006,1235.9464654922485,359.92916202545166,43,veh
0,1182.6209545135498,326.16759300231934,1126.05712890625,332.25299072265625,1135.905029296875,293.575439453125,1236.7578115463257,320.0706777572632,1231.7638483047485,358.7712640762329,44,veh
0,1176.5872325897217,325.1046504974365,1119.95849609375,331.53253173828125,1129.96923828125,293.4762268066406,1231.0694570541382,318.13778591156006,1225.3517389297485,357.27205753326416,45,veh
0,1171.1997203826904,323.95516777038574,1115.4349365234375,331.08697509765625,1124.1534423828125,292.5063781738281,1225.0020742416382,316.8727102279663,1220.2084283828735,355.3546075820923,46,veh
0,1164.8391857147217,322.720853805542,1108.794189453125,329.8408203125,1117.92919921875,291.2610168457031,1218.7471914291382,316.0954580307007,1213.8861627578735,353.68612003326416,47,veh
0,1160.3027172088623,321.7100582122803,1103.537109375,330.20538330078125,1113.614013671875,290.3255310058594,1214.1282949447632,313.5843496322632,1209.931450843811,352.7249689102173,48,veh
0,1153.3823070526123,320.86666679382324,1097.4342041015625,329.33624267578125,1106.620849609375,290.3701477050781,1206.5189199447632,312.63275051116943,1202.9552545547485,351.12752628326416,49,veh
0,1147.8735835552216,320.1662242412567,1091.7855224609375,329.1045227050781,1100.4598388671875,290.21978759765625,1201.5888662338257,311.76779079437256,1197.6601066589355,349.5727958679199,50,veh
0,1142.0889108181,319.27410674095154,1086.660400390625,328.8553466796875,1094.5787353515625,289.61163330078125,1195.5860586166382,310.5046377182007,1191.5304489135742,348.1248092651367,51,veh
0,1136.13334441185,318.7930734157562,1080.2955322265625,329.2142333984375,1088.6876220703125,289.9766845703125,1189.8301992416382,308.90817165374756,1185.7200241088867,347.07320404052734,52,veh
0,1130.401654958725,318.24683928489685,1074.2908935546875,328.4299621582031,1083.00390625,290.31036376953125,1184.1303701400757,308.2014150619507,1180.1814498901367,346.04561614990234,53,veh
0,1124.1280953884125,317.4412133693695,1068.5826416015625,328.35662841796875,1076.0537109375,289.55242919921875,1177.8870840072632,306.95761013031006,1173.9889450073242,344.89818572998047,54,veh
0,1118.467847585678,317.1635491847992,1062.8397216796875,328.27313232421875,1069.8143310546875,289.43939208984375,1172.4337148666382,306.2070302963257,1168.7836227416992,344.7346420288086,55,veh
0,1112.9933602809906,316.16373229026794,1057.2401123046875,328.1097106933594,1066.1104736328125,288.56903076171875,1165.5517568588257,304.38665676116943,1163.0710983276367,343.5895309448242,56,veh
0,1106.61088347435,316.1048638820648,1051.0806884765625,328.2353820800781,1058.4437255859375,289.7217712402344,1160.1957998275757,303.71090602874756,1156.7233200073242,342.7513961791992,57,veh
0,1100.606275320053,315.9208962917328,1044.6546630859375,328.7035217285156,1052.7781982421875,289.7985534667969,1153.5429677963257,303.1064748764038,1151.4492721557617,342.07503509521484,58,veh
0,1095.0695931911469,315.40943694114685,1039.760009765625,329.2456970214844,1046.846435546875,290.15460205078125,1147.8011465072632,301.7256155014038,1145.8707809448242,340.51183319091797,59,veh
0,1089.3383920192719,315.3510568141937,1034.08056640625,329.2798156738281,1040.5743408203125,289.78875732421875,1142.3325185775757,302.0200490951538,1140.3661422729492,340.3156051635742,60,veh
0,1082.964185476303,314.97752928733826,1028.050048828125,329.9501953125,1034.46826171875,290.6218566894531,1135.8320302963257,299.94488430023193,1133.5064010620117,339.39318084716797,61,veh
0,1077.0260293483734,315.38265776634216,1021.7151489257812,331.03021240234375,1028.8037109375,290.861572265625,1130.2207021713257,300.46200466156006,1127.3645553588867,339.17684173583984,62,veh
0,1071.2879312038422,314.88960814476013,1016.6631469726562,330.6636657714844,1022.403076171875,291.5006103515625,1123.6903066635132,299.2348928451538,1122.3951950073242,338.15926361083984,63,veh
0,1065.226636648178,314.9927499294281,1010.421875,331.7673034667969,1016.7998046875,291.6867370605469,1117.3834218978882,298.61932277679443,1116.3014450073242,337.8976364135742,64,veh
0,1059.238843679428,315.5585458278656,1004.45361328125,332.63720703125,1010.5263671875,292.4466247558594,1111.0526113510132,298.94427394866943,1110.9227828979492,338.2060775756836,65,veh
0,1053.1392953395844,315.4113595485687,998.0332641601562,332.8092041015625,1003.3932495117188,293.3160095214844,1104.9605703353882,298.94085597991943,1106.1700973510742,336.5793685913086,66,veh
0,1047.2103707790375,315.6917474269867,991.9710083007812,333.5397644042969,997.7620239257812,293.68109130859375,1099.8060293197632,298.84796047210693,1099.3024215698242,336.6981735229492,67,veh
0,1041.4716012477875,316.06551909446716,987.180908203125,334.1951599121094,991.849853515625,294.57208251953125,1093.5490713119507,298.7234182357788,1093.3065719604492,336.7714157104492,68,veh
0,1035.2672708034515,316.34541869163513,980.5557250976562,334.8996887207031,986.718505859375,294.76605224609375,1087.0307607650757,298.48019313812256,1086.7640914916992,337.2357406616211,69,veh
0,1029.3453347682953,316.4695794582367,974.7198486328125,335.98748779296875,980.6095581054688,296.0317687988281,1080.2600088119507,297.52865505218506,1081.7919235229492,336.33040618896484,70,veh
0,1022.8831765651703,317.09822630882263,968.8871459960938,336.8892822265625,973.2176513671875,296.54632568359375,1074.2480459213257,297.94515895843506,1075.1798629760742,337.0121383666992,71,veh
0,1017.0572030544281,317.6103951931,963.1651000976562,337.75433349609375,966.9664916992188,297.44482421875,1068.5223379135132,298.75363063812256,1069.5748825073242,336.4887924194336,72,veh
0,1011.0366342067719,318.0995614528656,956.632568359375,338.2957458496094,961.52783203125,298.2663879394531,1062.7366933822632,298.60848903656006,1063.2494430541992,337.22762298583984,73,veh
0,1004.7141091823578,318.3290994167328,950.5242309570312,338.59271240234375,955.1273193359375,298.9700622558594,1056.3068838119507,298.81576442718506,1056.8980026245117,336.93785858154297,74,veh
0,998.8046395778656,319.7010018825531,944.6162109375,339.5552978515625,948.3753662109375,300.8432312011719,1050.5295400619507,300.4549856185913,1051.6974411010742,337.9504928588867,75,veh
0,992.8775155544281,319.3726556301117,938.922607421875,340.4002990722656,942.977294921875,300.7319641113281,1043.6524648666382,298.52740383148193,1045.9576950073242,337.8309555053711,76,veh
0,987.0241525173187,319.9139611721039,932.7952880859375,340.867431640625,936.968505859375,301.6965026855469,1037.8488759994507,298.96063137054443,1040.4839401245117,338.1312789916992,77,veh
0,980.9471566677094,321.06537413597107,926.6571044921875,342.2931823730469,930.69873046875,302.41522216796875,1032.6533193588257,301.69683742523193,1033.7794723510742,337.8562545776367,78,veh
0,974.791074514389,321.29691100120544,920.7319946289062,342.4408874511719,924.8419799804688,302.7840270996094,1025.7004384994507,300.8832082748413,1027.8898849487305,339.0795211791992,79,veh
0,968.7084786891937,321.92108702659607,914.9761962890625,343.1883544921875,918.7969970703125,304.0238342285156,1019.2409658432007,301.2828359603882,1021.8197555541992,339.18932342529297,80,veh
0,962.7902963161469,321.90399718284607,909.2718505859375,343.7286376953125,912.4923095703125,303.7685241699219,1013.3103628158569,301.03719997406006,1016.0866622924805,339.08162689208984,81,veh
0,955.9968545436859,323.21150755882263,902.2067260742188,345.02215576171875,905.7166137695312,305.6265563964844,1007.2120351791382,302.2217092514038,1008.8520431518555,339.9756088256836,82,veh
