id,x,y,frame,label
0,669.4894409179688,425.5126037597656,1,ped
1,674.49072265625,441.49725341796875,1,ped
2,681.484375,607.5083618164062,1,ped
3,637.5166015625,421.47760009765625,1,ped
4,637.5031127929688,439.48779296875,1,ped
5,562.4873657226562,335.5016174316406,1,ped
6,577.485595703125,355.5257568359375,1,ped
7,572.4876708984375,378.499755859375,1,ped
8,567.5128784179688,392.5048828125,1,ped
9,558.4982299804688,407.5091247558594,1,ped
10,612.4932861328125,235.5075225830078,1,ped
11,513.4976806640625,232.50753784179688,1,ped
12,534.502685546875,298.5015869140625,1,ped
13,517.5029296875,307.4790954589844,1,ped
14,526.5165405273438,324.4983215332031,1,ped
15,486.48883056640625,259.52142333984375,1,ped
16,461.49273681640625,226.522216796875,1,ped
17,484.5089111328125,271.4722900390625,1,ped
18,495.508544921875,338.50262451171875,1,ped
19,498.48101806640625,366.48388671875,1,ped
20,492.5135192871094,380.5131530761719,1,ped
21,495.49957275390625,399.5024719238281,1,ped
22,490.49774169921875,423.5155029296875,1,ped
23,482.50628662109375,438.4880065917969,1,ped
24,447.5153503417969,283.4960021972656,1,ped
25,454.5031433105469,327.49249267578125,1,ped
26,456.51348876953125,343.5168762207031,1,ped
27,448.4987487792969,418.4931335449219,1,ped
28,432.4888000488281,305.4832763671875,1,ped
29,432.52154541015625,379.4944763183594,1,ped
30,409.5048828125,339.5032653808594,1,ped
31,371.5164489746094,314.5102844238281,1,ped
32,382.4976501464844,357.50494384765625,1,ped
33,366.50299072265625,297.48919677734375,1,ped
34,347.4952087402344,277.5057678222656,1,ped
35,379.49896240234375,411.4916076660156,1,ped
36,308.5060119628906,143.5003204345703,1,ped
37,320.52374267578125,395.51531982421875,1,ped
38,342.4798889160156,455.5211486816406,1,ped
39,320.4891052246094,426.49505615234375,1,ped
40,292.49072265625,418.48931884765625,1,ped
41,282.500244140625,379.5105285644531,1,ped
42,287.50164794921875,355.50341796875,1,ped
43,279.4889221191406,289.50384521484375,1,ped
44,255.50558471679688,307.5140380859375,1,ped
45,256.5025329589844,327.50677490234375,1,ped
46,266.4972229003906,338.49908447265625,1,ped
47,247.48443603515625,332.5008239746094,1,ped
48,249.50108337402344,381.5068054199219,1,ped
49,180.48097229003906,354.49737548828125,1,ped
50,216.5057373046875,447.490478515625,1,ped
51,170.48422241210938,436.5093688964844,1,ped
52,277.5088195800781,642.5071411132812,1,ped
0,671.023681640625,425.4032897949219,2,ped
1,676.4782104492188,441.52978515625,2,ped
2,683.4534301757812,607.5166625976562,2,ped
3,638.9141235351562,421.2585144042969,2,ped
4,639.0875854492188,439.4012756347656,2,ped
5,564.363525390625,335.3692932128906,2,ped
6,578.9296875,355.6115417480469,2,ped
7,574.1614379882812,378.5026550292969,2,ped
8,569.0419311523438,392.6443176269531,2,ped
9,559.9027709960938,407.53936767578125,2,ped
10,611.793212890625,235.73870849609375,2,ped
11,515.1630859375,232.74876403808594,2,ped
12,536.236572265625,299.177001953125,2,ped
13,518.7398681640625,307.7005920410156,2,ped
14,527.9255981445312,324.6636962890625,2,ped
15,487.6405029296875,259.8045654296875,2,ped
16,462.441162109375,227.63690185546875,2,ped
17,485.66064453125,271.71771240234375,2,ped
18,497.0870361328125,338.7167663574219,2,ped
19,499.76806640625,366.456298828125,2,ped
20,493.9836120605469,380.6960754394531,2,ped
21,496.96673583984375,399.83465576171875,2,ped
22,492.037353515625,423.6329345703125,2,ped
23,484.0374450683594,438.5198669433594,2,ped
24,448.91815185546875,283.4115295410156,2,ped
25,456.0864562988281,327.4573669433594,2,ped
26,457.9952392578125,343.4757995605469,2,ped
27,450.0741271972656,418.3382568359375,2,ped
28,433.5726013183594,305.60589599609375,2,ped
29,433.96826171875,379.2144775390625,2,ped
30,410.76202392578125,339.6913757324219,2,ped
31,373.28363037109375,314.4560546875,2,ped
32,383.87823486328125,357.58447265625,2,ped
33,368.07421875,297.622802734375,2,ped
34,349.9475402832031,277.6759338378906,2,ped
35,381.15802001953125,411.8397216796875,2,ped
36,308.4836730957031,142.290771484375,2,ped
37,321.5500793457031,395.1729431152344,2,ped
38,344.0556335449219,455.54266357421875,2,ped
39,322.1041564941406,426.5013732910156,2,ped
40,293.65704345703125,418.9778747558594,2,ped
41,283.6280822753906,379.51116943359375,2,ped
42,288.4448547363281,355.6811218261719,2,ped
43,281.5314025878906,290.6942443847656,2,ped
44,256.96160888671875,307.68560791015625,2,ped
45,258.12396240234375,327.597900390625,2,ped
46,268.04351806640625,338.4891662597656,2,ped
47,248.87489318847656,332.467529296875,2,ped
48,250.76548767089844,381.5954895019531,2,ped
49,181.96307373046875,354.30694580078125,2,ped
50,218.13848876953125,447.4399108886719,2,ped
51,172.73678588867188,436.42669677734375,2,ped
52,278.5518798828125,642.280029296875,2,ped
0,672.1373901367188,425.35888671875,3,ped
1,678.58935546875,441.62774658203125,3,ped
2,685.4204711914062,607.4954833984375,3,ped
3,640.9800415039062,421.00421142578125,3,ped
4,640.2928466796875,439.27557373046875,3,ped
5,566.1162719726562,334.8716125488281,3,ped
6,580.8202514648438,355.6544494628906,3,ped
7,575.4568481445312,378.6180725097656,3,ped
8,570.1459350585938,392.79986572265625,3,ped
9,561.8233642578125,407.2720031738281,3,ped
10,611.3521728515625,236.3337860107422,3,ped
11,516.4906005859375,233.49673461914062,3,ped
12,537.42626953125,299.25238037109375,3,ped
13,520.33154296875,308.1136474609375,3,ped
14,529.8407592773438,324.6832275390625,3,ped
15,489.28851318359375,260.5259094238281,3,ped
16,463.3783874511719,228.7982177734375,3,ped
17,487.07623291015625,272.4009094238281,3,ped
