id,x,y,frame,label
0,107.5101547241211,363.4892883300781,1,ped
1,117.5090560913086,418.50537109375,1,ped
2,184.478515625,711.5032348632812,1,ped
3,296.5407409667969,704.4785766601562,1,ped
4,306.51953125,709.4801635742188,1,ped
5,363.51702880859375,158.51112365722656,1,ped
6,377.5064697265625,163.4764862060547,1,ped
7,506.5227966308594,407.5047912597656,1,ped
8,630.4937133789062,646.4918823242188,1,ped
9,674.5003051757812,474.50653076171875,1,ped
10,886.4917602539062,590.5006103515625,1,ped
11,693.49267578125,280.52069091796875,1,ped
12,698.4934692382812,295.49969482421875,1,ped
13,699.4956665039062,308.4953918457031,1,ped
14,800.5100708007812,332.5155029296875,1,ped
15,806.502685546875,340.4898681640625,1,ped
16,783.49365234375,247.5103302001953,1,ped
17,785.49072265625,263.5000915527344,1,ped
18,909.4891967773438,159.47308349609375,1,ped
19,924.4671630859375,83.50514221191406,1,ped
20,944.4990844726562,88.50751495361328,1,ped
21,1075.515380859375,394.4644775390625,1,ped
22,1092.49169921875,404.4720764160156,1,ped
23,1111.4814453125,382.5149230957031,1,ped
24,1086.5205078125,370.5062561035156,1,ped
0,108.9351806640625,363.5312194824219,2,ped
1,118.79883575439453,418.7859191894531,2,ped
2,184.3046417236328,713.2134399414062,2,ped
3,296.2879333496094,706.4427490234375,2,ped
4,306.5558166503906,711.5966186523438,2,ped
5,363.7854919433594,157.40318298339844,2,ped
6,377.67529296875,162.12814331054688,2,ped
7,505.8296813964844,406.4961242675781,2,ped
8,629.4733276367188,648.0592041015625,2,ped
9,673.5101928710938,475.8829040527344,2,ped
10,885.995849609375,591.2200317382812,2,ped
11,694.613037109375,280.29620361328125,2,ped
12,699.6077270507812,295.1911315917969,2,ped
13,700.4882202148438,308.3277587890625,2,ped
14,799.407958984375,333.0277404785156,2,ped
15,805.3790893554688,340.8959655761719,2,ped
16,784.671142578125,247.3651580810547,2,ped
17,786.4234008789062,262.9945983886719,2,ped
18,909.0205078125,159.94046020507812,2,ped
19,924.236083984375,85.38433837890625,2,ped
20,944.5108642578125,89.72430419921875,2,ped
21,1076.1744384765625,394.3425598144531,2,ped
22,1092.9886474609375,403.7282409667969,2,ped
23,1111.9808349609375,381.82269287109375,2,ped
24,1086.895751953125,370.52362060546875,2,ped
0,111.05561828613281,363.6649169921875,3,ped
1,120.6468505859375,418.95135498046875,3,ped
2,184.1510009765625,714.184814453125,3,ped
3,296.0005798339844,708.0546875,3,ped
4,306.63287353515625,713.5415649414062,3,ped
5,364.5300598144531,156.17674255371094,3,ped
6,378.3262939453125,160.91107177734375,3,ped
7,505.634765625,404.9552307128906,3,ped
8,628.8637084960938,649.0984497070312,3,ped
9,672.5682983398438,477.6903381347656,3,ped
10,885.9448852539062,591.1572265625,3,ped
11,696.7990112304688,280.1924743652344,3,ped
12,701.3464965820312,294.3990478515625,3,ped
13,702.1284790039062,308.105224609375,3,ped
14,798.0751953125,333.0387268066406,3,ped
15,804.2009887695312,341.94598388671875,3,ped
16,786.3955078125,247.10845947265625,3,ped
17,787.5086669921875,263.061279296875,3,ped
18,908.3482666015625,161.08724975585938,3,ped
19,923.9201049804688,87.21499633789062,3,ped
20,944.67724609375,91.516357421875,3,ped
21,1076.7540283203125,393.7763671875,3,ped
22,1094.3438720703125,403.03985595703125,3,ped
23,1113.085205078125,381.46685791015625,3,ped
24,1087.9658203125,370.5744934082031,3,ped
0,111.35045623779297,363.57208251953125,4,ped
1,122.01996612548828,419.08428955078125,4,ped
2,183.6142578125,715.9954223632812,4,ped
3,295.2091979980469,709.5408935546875,4,ped
4,306.53533935546875,715.1710815429688,4,ped
5,364.5199890136719,154.7178497314453,4,ped
6,378.2515869140625,160.59332275390625,4,ped
7,504.6128234863281,404.31219482421875,4,ped
8,628.1267700195312,650.19873046875,4,ped
9,672.0288696289062,478.50567626953125,4,ped
10,885.337646484375,591.8305053710938,4,ped
11,698.3209838867188,279.9068908691406,4,ped
12,702.4307861328125,294.44403076171875,4,ped
13,703.1956787109375,307.7843017578125,4,ped
14,796.5205688476562,333.3587646484375,4,ped
15,802.482421875,342.2520446777344,4,ped
16,787.5125122070312,246.9725799560547,4,ped
17,788.6987915039062,261.78839111328125,4,ped
18,907.806884765625,161.02281188964844,4,ped
19,924.2003784179688,88.80477905273438,4,ped
20,944.8858642578125,92.75093841552734,4,ped
21,1077.7479248046875,393.9554138183594,4,ped
22,1094.376708984375,401.7955017089844,4,ped
23,1112.645263671875,380.6458435058594,4,ped
24,1088.2669677734375,370.547119140625,4,ped
0,112.9586181640625,363.6336669921875,5,ped
1,122.92793273925781,417.9494323730469,5,ped
2,184.2751922607422,718.0193481445312,5,ped
3,295.2840576171875,711.5375366210938,5,ped
4,306.3948059082031,716.3731079101562,5,ped
5,364.7191467285156,153.9711456298828,5,ped
6,378.43865966796875,159.18521118164062,5,ped
7,503.7611083984375,402.0798645019531,5,ped
8,626.5062866210938,651.6820068359375,5,ped
9,670.691650390625,479.6084289550781,5,ped
10,884.1663818359375,592.9364624023438,5,ped
11,698.9607543945312,280.0972900390625,5,ped
12,703.7655029296875,294.3695373535156,5,ped
13,704.5892944335938,308.3852844238281,5,ped
14,795.8364868164062,334.1858825683594,5,ped
15,801.63427734375,342.07244873046875,5,ped
16,788.9872436523438,247.26806640625,5,ped
17,789.9307250976562,261.8867492675781,5,ped
18,907.9657592773438,161.60372924804688,5,ped
19,923.2547607421875,90.8760986328125,5,ped
20,945.0184326171875,94.11024475097656,5,ped
21,1078.890869140625,393.71673583984375,5,ped
22,1095.4552001953125,401.35498046875,5,ped
23,1113.5543212890625,379.98944091796875,5,ped
24,1088.1827392578125,370.430419921875,5,ped
0,114.71356201171875,363.6953430175781,6,ped
1,125.27093505859375,418.713623046875,6,ped
2,183.69015502929688,718.906005859375,6,ped
3,295.086669921875,713.5185546875,6,ped
4,305.8716735839844,718.6210327148438,6,ped
5,365.203369140625,152.98919677734375,6,ped
6,378.6737976074219,157.66615295410156,6,ped
7,503.058349609375,400.6626281738281,6,ped
8,625.937255859375,653.5941772460938,6,ped
9,670.7704467773438,480.8863830566406,6,ped
10,883.1807250976562,593.7962646484375,6,ped
11,700.9024658203125,278.7380065917969,6,ped
12,705.6751098632812,294.0998840332031,6,ped
13,706.5081787109375,307.9587707519531,6,ped
14,795.0906982421875,334.4133605957031,6,ped
15,800.57275390625,342.26202392578125,6,ped
16,790.741943359375,246.90194702148438,6,ped
17,791.2847290039062,262.00750732421875,6,ped
18,907.4951782226562,162.77938842773438,6,ped
19,923.1221313476562,92.95944213867188,6,ped
20,944.3709716796875,95.22137451171875,6,ped
21,1079.60595703125,393.51495361328125,6,ped
22,1095.83984375,400.386962890625,6,ped
23,1113.73388671875,379.9905090332031,6,ped
24,1088.2576904296875,370.2912902832031,6,ped
0,115.72573852539062,363.6368103027344,7,ped
1,125.91393280029297,418.5399475097656,7,ped
2,183.99327087402344,721.1549682617188,7,ped
3,294.87994384765625,715.18701171875,7,ped
4,305.92913818359375,720.5302734375,7,ped
5,364.8345031738281,152.16986083984375,7,ped
6,379.6306457519531,157.37777709960938,7,ped
7,501.7103271484375,399.91937255859375,7,ped
