id,x,y,frame,label
0,721.4925537109375,720.5130004882812,1,ped
1,639.496826171875,638.5110473632812,1,ped
2,451.4949645996094,719.5067138671875,1,ped
3,375.4840393066406,716.4920043945312,1,ped
4,331.4772033691406,714.5078735351562,1,ped
5,316.51715087890625,712.5091552734375,1,ped
6,272.4939880371094,714.4965209960938,1,ped
7,292.4964599609375,692.5181274414062,1,ped
8,263.51031494140625,681.5094604492188,1,ped
9,243.52438354492188,684.5294799804688,1,ped
10,307.5229187011719,664.4827880859375,1,ped
11,318.5163879394531,672.5194702148438,1,ped
12,327.4732666015625,677.5018920898438,1,ped
13,356.5069274902344,528.5045776367188,1,ped
14,379.5054016113281,521.515869140625,1,ped
15,391.4808349609375,524.5017700195312,1,ped
16,426.5027770996094,516.5076293945312,1,ped
17,445.4680480957031,520.518798828125,1,ped
18,789.4970703125,589.5088500976562,1,ped
19,730.4887084960938,517.488525390625,1,ped
20,707.5033569335938,507.49505615234375,1,ped
21,807.5089111328125,487.5087585449219,1,ped
22,821.4917602539062,512.5093994140625,1,ped
23,839.5086669921875,525.494873046875,1,ped
24,952.4830322265625,500.53521728515625,1,ped
25,401.503173828125,488.49212646484375,1,ped
26,374.4914245605469,480.5065002441406,1,ped
27,395.4991455078125,414.4918518066406,1,ped
28,386.5116271972656,404.51007080078125,1,ped
29,372.4897155761719,398.4984436035156,1,ped
30,354.5263671875,404.50140380859375,1,ped
31,319.5158386230469,351.51519775390625,1,ped
32,336.494384765625,350.5165710449219,1,ped
33,367.4945068359375,330.4976501464844,1,ped
34,378.4991149902344,334.4827575683594,1,ped
35,430.49652099609375,362.4944763183594,1,ped
36,446.5143127441406,363.48779296875,1,ped
37,519.4960327148438,376.51568603515625,1,ped
38,452.51141357421875,322.5190124511719,1,ped
39,470.48516845703125,287.51922607421875,1,ped
40,483.4889221191406,286.5086364746094,1,ped
41,505.475341796875,296.5141296386719,1,ped
42,898.4917602539062,324.51458740234375,1,ped
43,910.5200805664062,332.4921569824219,1,ped
44,923.462890625,337.4867858886719,1,ped
45,978.5231323242188,289.51300048828125,1,ped
46,962.4901733398438,281.5058898925781,1,ped
47,1017.4472045898438,176.50714111328125,1,ped
48,1007.5045776367188,178.4939727783203,1,ped
49,912.5059814453125,152.49288940429688,1,ped
50,1000.4928588867188,100.51107788085938,1,ped
51,985.4732666015625,97.5013656616211,1,ped
52,975.5159912109375,92.50030517578125,1,ped
53,1025.4873046875,58.50485610961914,1,ped
54,1010.512451171875,60.52814865112305,1,ped
55,897.5233764648438,85.50037384033203,1,ped
56,895.4869384765625,68.4284896850586,1,ped
57,435.50872802734375,109.49472045898438,1,ped
58,414.5322570800781,112.50022888183594,1,ped
59,393.49615478515625,95.4876708984375,1,ped
60,382.51593017578125,96.50513458251953,1,ped
61,403.49639892578125,83.52156829833984,1,ped
62,411.4900207519531,60.500736236572266,1,ped
63,391.5096435546875,59.487735748291016,1,ped
64,452.51251220703125,79.50826263427734,1,ped
65,462.5030822753906,80.52374267578125,1,ped
0,720.564208984375,722.5931396484375,2,ped
1,639.8433227539062,640.2808837890625,2,ped
2,451.2697448730469,721.5267333984375,2,ped
3,375.2644348144531,718.6728515625,2,ped
4,331.1051025390625,716.476318359375,2,ped
5,316.4887390136719,714.6287841796875,2,ped
6,272.2354431152344,716.394775390625,2,ped
7,292.0165710449219,694.4187622070312,2,ped
8,262.9978332519531,683.5677490234375,2,ped
9,243.22366333007812,686.57470703125,2,ped
10,306.31317138671875,666.3226928710938,2,ped
11,317.6367492675781,674.5490112304688,2,ped
12,326.4457092285156,679.5670776367188,2,ped
13,356.3876647949219,530.0848388671875,2,ped
14,379.3776550292969,523.182373046875,2,ped
15,391.33740234375,526.11181640625,2,ped
16,426.3697509765625,518.4060668945312,2,ped
17,445.1544189453125,522.3299560546875,2,ped
18,788.8264770507812,591.0936889648438,2,ped
19,729.6505126953125,519.366943359375,2,ped
20,708.4166259765625,506.2712707519531,2,ped
21,807.085205078125,488.6482238769531,2,ped
