id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label
0,345.7609405517578,329.0154113769531,288.03375244140625,361.01898193359375,283.0218811035156,317.01171875,403.005615234375,296.03424072265625,408.9825134277344,341.9967041015625,1,veh
1,547.9965209960938,317.5040817260742,504.00164794921875,358.9817810058594,490.01605224609375,322.0034484863281,588.99462890625,275.0439758300781,608.9737548828125,313.98712158203125,1,veh
0,343.0772750377655,329.61556696891785,285.20721435546875,361.2151794433594,280.1193542480469,317.9899597167969,399.3557004928589,296.01225566864014,407.6268310546875,343.244873046875,2,veh
1,546.7277953624725,318.64100337028503,501.33830547332764,360.98250102996826,487.681884765625,322.7652587890625,588.7888793945312,275.96697998046875,609.1021118164062,314.8492736816406,2,veh
0,340.6374251842499,330.31840205192566,282.94757080078125,362.3705749511719,277.7682065963745,318.7217893600464,397.6383056640625,296.86163330078125,404.19561767578125,343.3196105957031,3,veh
1,544.4488697052002,320.03466987609863,498.78836822509766,361.9715042114258,485.8058166503906,325.0122985839844,585.25537109375,278.19122314453125,607.9459228515625,314.9636535644531,3,veh
0,336.06233978271484,331.306640625,278.2134704589844,362.6229248046875,272.8821105957031,319.09454345703125,393.8722839355469,298.84271240234375,399.281494140625,344.6663818359375,4,veh
1,540.1037747859955,321.88330817222595,495.24542140960693,363.4876699447632,481.89703369140625,326.03839111328125,581.2764282226562,278.975830078125,601.9962158203125,319.0313415527344,4,veh
0,333.8713150024414,331.9422073364258,275.281005859375,363.65447998046875,270.9985656738281,319.508056640625,391.9490051269531,299.5806579589844,397.2566833496094,345.025634765625,5,veh
1,539.3766782283783,321.70391821861267,492.72943019866943,364.02755641937256,479.8182373046875,326.8086242675781,578.8697509765625,280.9305114746094,606.0892944335938,315.0489807128906,5,veh
0,331.107914686203,332.27415919303894,272.48613262176514,363.83882427215576,268.26519775390625,320.4623107910156,389.2853698730469,299.7380676269531,394.39495849609375,345.05743408203125,6,veh
1,535.611319065094,323.8472809791565,491.0330982208252,364.62962532043457,477.4778518676758,328.5315628051758,577.4254760742188,282.0220031738281,596.5088500976562,320.2059326171875,6,veh
0,328.23063349723816,332.3272979259491,270.027850151062,364.04695415496826,265.188232421875,320.3128967285156,385.4941101074219,299.83233642578125,392.21234130859375,345.11700439453125,7,veh
1,532.9118921756744,324.5556299686432,488.2503652572632,366.3002920150757,474.3166980743408,328.79207038879395,574.8023071289062,282.1253356933594,594.2781982421875,321.00482177734375,7,veh
0,325.48850440979004,332.5880374908447,266.9003677368164,363.68460845947266,262.2745361328125,320.3167724609375,383.59552001953125,300.7781677246094,389.18359375,345.5726013183594,8,veh
1,530.2319407463074,325.5552668571472,485.37164211273193,366.67159938812256,471.20699977874756,330.44589138031006,572.905029296875,283.0782775878906,591.444091796875,322.0252990722656,8,veh
0,322.8345468044281,332.94539427757263,264.31548500061035,364.1020755767822,259.9186677932739,320.2068452835083,380.77520751953125,300.8675231933594,386.3288269042969,346.6051330566406,9,veh
1,527.7112193107605,326.9219889640808,483.3406057357788,368.22323513031006,469.0855703353882,330.63119411468506,570.2437133789062,284.05926513671875,588.1749877929688,324.7742614746094,9,veh
0,320.393759727478,333.9543790817261,262.04668617248535,365.11858558654785,257.64016914367676,321.02391242980957,378.41961669921875,302.142578125,383.46856689453125,347.5324401855469,10,veh
1,525.3090784549713,327.82446694374084,481.0247793197632,368.9944143295288,466.30633449554443,332.39767360687256,566.9261960983276,285.15449810028076,586.97900390625,324.75128173828125,10,veh
0,317.49892258644104,333.73994278907776,258.8711919784546,365.22638607025146,254.5611743927002,320.50508308410645,375.4435729980469,301.8447570800781,381.1197509765625,347.383544921875,11,veh
1,523.2164454460144,328.8639597892761,478.4712209701538,370.49655055999756,464.23922634124756,332.98800563812256,565.1000366210938,285.9859313964844,585.0552978515625,325.9853515625,11,veh
0,314.5672149658203,334.4489860534668,256.41879081726074,365.53561210632324,251.405611038208,322.1559314727783,372.41552734375,302.5373229980469,378.0289306640625,347.56707763671875,12,veh
1,520.7432703971863,330.14985609054565,476.41741847991943,371.1718740463257,462.1536855697632,334.2554006576538,562.3439331054688,288.14501953125,582.0580444335938,327.0271301269531,12,veh
0,311.4603865146637,334.6367666721344,253.18924617767334,366.3297643661499,248.37364387512207,321.22041511535645,369.4290466308594,302.51806640625,374.849609375,348.47882080078125,13,veh
1,518.2703013420105,331.1014094352722,473.7772207260132,371.76034450531006,459.20577907562256,334.8154287338257,561.0022583007812,288.6936340332031,579.095947265625,329.13623046875,13,veh
0,308.29959297180176,334.77418327331543,249.51523685455322,366.45198917388916,245.06222438812256,321.7757863998413,365.85845947265625,302.3046569824219,372.762451171875,348.5643005371094,14,veh
1,516.0017085075378,332.2254252433777,471.78793239593506,373.5277090072632,457.16598415374756,336.07427883148193,557.7593994140625,290.31121826171875,577.2935180664062,328.9884948730469,14,veh
0,305.6946234703064,335.69455099105835,247.48830318450928,367.30744075775146,242.12005519866943,322.9408254623413,363.65789794921875,303.3961486816406,369.5122375488281,349.1337890625,15,veh
1,513.461715221405,333.36123609542847,469.2814931869507,374.2104787826538,454.23419094085693,336.8586721420288,555.9451293945312,290.61981201171875,574.3860473632812,331.7559814453125,15,veh
0,302.301486492157,336.3508868217468,243.53229904174805,367.5425682067871,239.11062812805176,323.4308032989502,360.7513732910156,304.30926513671875,365.8116455078125,350.12091064453125,16,veh
1,511.05839943885803,334.2771189212799,466.28791999816895,375.01875495910645,452.18548488616943,338.20892238616943,553.4292602539062,292.1822509765625,572.3309326171875,331.69854736328125,16,veh
0,299.41558623313904,336.3702371120453,240.70415496826172,368.02852630615234,235.98461818695068,323.29330348968506,357.45550537109375,304.492919921875,363.51806640625,349.66619873046875,17,veh
1,508.52849531173706,335.10707807540894,463.8833303451538,375.9148244857788,449.76910305023193,338.17913722991943,550.73876953125,292.89990234375,569.7227783203125,333.4344482421875,17,veh
0,296.7278525829315,336.68558955192566,238.60815811157227,367.75786209106445,234.12216091156006,323.67355251312256,353.781982421875,304.4672546386719,360.39910888671875,350.84368896484375,18,veh
1,506.7415232658386,336.5081400871277,462.27239894866943,377.49639797210693,448.03109645843506,339.6587209701538,548.6778564453125,294.6903381347656,567.9847412109375,334.1871032714844,18,veh
0,293.52273416519165,337.52351999282837,235.25080394744873,369.05071544647217,229.90052700042725,324.3605947494507,351.58038330078125,305.6157531738281,357.3592224121094,351.0670166015625,19,veh
1,504.01750898361206,337.3949885368347,459.25555324554443,378.2958059310913,444.7752981185913,340.61715602874756,546.2050170898438,295.71478271484375,565.8341674804688,334.95220947265625,19,veh
0,290.0829474925995,337.8347136974335,231.58522415161133,368.9576606750488,227.74391078948975,324.43890285491943,347.5886535644531,305.78662109375,353.41400146484375,352.1556701660156,20,veh
1,501.3142054080963,338.7458460330963,456.19319343566895,379.13585090637207,442.9112844467163,341.93636989593506,543.3902587890625,296.7538146972656,562.7620849609375,337.1573486328125,20,veh
0,287.0788342952728,338.4822270870209,228.69334411621094,370.3827667236328,224.2606954574585,324.97515773773193,344.9137878417969,306.4505920410156,350.447509765625,352.1203918457031,21,veh
1,499.2336344718933,339.1923975944519,454.16659450531006,379.94525051116943,440.6850576400757,342.6638174057007,541.0526733398438,297.7342224121094,561.0302124023438,336.4263000488281,21,veh
0,283.798969745636,338.8280987739563,225.48959636688232,370.49348735809326,220.530104637146,326.27093410491943,341.82861328125,306.42889404296875,347.3475646972656,352.11907958984375,22,veh
1,496.1524500846863,340.74539136886597,451.2035207748413,381.62216091156006,437.7049856185913,343.7113027572632,538.3163452148438,298.8868408203125,557.3849487304688,338.7612609863281,22,veh
0,280.6263589859009,338.9972276687622,221.72949695587158,370.6809892654419,217.71166896820068,325.69744777679443,338.926513671875,307.3748474121094,344.13775634765625,352.2356262207031,23,veh
1,493.56278944015503,341.8112635612488,448.2468557357788,382.3209524154663,434.9945363998413,345.0935049057007,536.12158203125,300.1946716308594,554.88818359375,339.63592529296875,23,veh
0,277.21174573898315,339.2486643791199,218.56616401672363,370.6154193878174,214.80847072601318,326.1506338119507,335.3642272949219,307.21337890625,340.1081209182739,353.0152254104614,24,veh
1,490.9521327018738,342.21746015548706,445.3752737045288,382.48824977874756,432.27609157562256,345.15646266937256,533.2130126953125,300.4449157714844,552.9441528320312,340.78021240234375,24,veh
0,273.8164167404175,339.9769010543823,215.62685012817383,371.6043891906738,210.90404510498047,326.93553924560547,331.67529296875,307.9473571777344,337.0594787597656,353.4203186035156,25,veh
1,488.25158643722534,343.793372631073,443.1302785873413,384.32162380218506,429.16415309906006,346.13555812835693,530.4987182617188,301.9692077636719,550.2131958007812,342.7471008300781,25,veh
0,270.50116300582886,341.15383100509644,212.44345092773438,372.2537841796875,208.2068920135498,328.83041191101074,328.08355712890625,308.7829895019531,333.270751953125,354.7481384277344,26,veh
1,485.44423627853394,344.8629221916199,440.07516384124756,385.1207571029663,426.28045558929443,347.26766872406006,528.3284301757812,303.7789611816406,547.0928955078125,343.2843017578125,26,veh
0,266.25540137290955,341.56081366539,207.87686252593994,372.40396213531494,203.18505668640137,328.665189743042,324.04913330078125,309.78387451171875,329.9105529785156,355.3902282714844,27,veh
1,482.4371225833893,345.6790888309479,436.9425220489502,386.00776863098145,423.4102773666382,348.50970363616943,525.1430053710938,304.70001220703125,544.252685546875,343.4988708496094,27,veh
0,263.6059048175812,341.73215985298157,205.32294368743896,372.8319616317749,200.15759086608887,328.70605278015137,321.22247314453125,310.28472900390625,327.7206115722656,355.10589599609375,28,veh
1,480.04695081710815,346.66337537765503,435.3876943588257,386.6282033920288,421.15838527679443,349.18133449554443,522.3694458007812,305.67950439453125,541.2722778320312,345.1644592285156,28,veh
0,259.80488204956055,342.3078193664551,201.43644905090332,373.93977546691895,196.39892387390137,329.539945602417,317.65087890625,310.0355224609375,323.7332763671875,355.7160339355469,29,veh
1,477.0147624015808,347.8429560661316,431.9632863998413,388.5247793197632,417.92108058929443,349.9270009994507,519.7466430664062,306.772216796875,538.4280395507812,346.1478271484375,29,veh
0,256.36392521858215,343.07871556282043,197.93583583831787,374.854811668396,193.12789726257324,329.445219039917,314.76025390625,310.7279357910156,319.6317138671875,357.2868957519531,30,veh
1,474.39116621017456,349.2550730705261,429.25701808929443,389.2337942123413,415.66891384124756,351.7192678451538,517.2271728515625,308.29766845703125,535.4115600585938,347.7695617675781,30,veh
0,252.42219257354736,343.506459236145,193.99184226989746,375.2289638519287,189.20165824890137,329.7522258758545,310.6092529296875,311.6683044433594,315.8860168457031,357.3763427734375,31,veh
1,471.12807416915894,350.0008158683777,425.4546194076538,390.0052785873413,412.5507802963257,352.1003408432007,513.8626708984375,308.6985168457031,532.6442260742188,349.1991271972656,31,veh
