id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label
0,608.2553405761719,264.5048294067383,661.9854125976562,242.00888061523438,665.9808349609375,278.9923095703125,554.0197143554688,287.01177978515625,551.035400390625,250.00634765625,1,veh
1,613.4955139160156,180.75243759155273,556.0074462890625,205.99423217773438,553.9978637695312,163.01890563964844,669.9927978515625,156.0126495361328,673.9839477539062,197.9839630126953,1,veh
0,608.8517456054688,264.76770401000977,663.0706787109375,241.92337036132812,666.9485473632812,280.02752685546875,554.3255004882812,286.9949035644531,551.062255859375,250.12501525878906,2,veh
1,614.2409362792969,181.24224472045898,556.0820922851562,206.9315185546875,554.9915161132812,163.04635620117188,670.9486694335938,156.0343780517578,674.9414672851562,198.95672607421875,2,veh
0,608.6844024658203,265.0619316101074,662.1685180664062,242.8330841064453,666.9180297851562,279.0881042480469,554.5629272460938,288.06280517578125,551.088134765625,250.26373291015625,3,veh
1,614.2472686767578,181.2161865234375,556.156494140625,206.84893798828125,555.0247802734375,163.0780029296875,670.9185791015625,156.00466918945312,674.8892211914062,198.93313598632812,3,veh
0,608.9952392578125,265.0186004638672,662.351318359375,242.74436950683594,666.9147338867188,279.15411376953125,555.630615234375,287.8150939941406,551.0842895507812,250.36082458496094,4,veh
1,614.0066986083984,181.18996810913086,556.2453002929688,206.755859375,554.0794067382812,163.12083435058594,670.8826904296875,155.9454345703125,674.8193969726562,198.937744140625,4,veh
0,609.0088195800781,265.2540473937988,662.46484375,242.67059326171875,666.93505859375,279.2162780761719,555.57666015625,288.6416320800781,551.0587158203125,250.48768615722656,5,veh
1,614.0140991210938,181.41505813598633,556.3128051757812,206.67543029785156,554.1265258789062,163.15895080566406,670.8433837890625,156.902099609375,674.773681640625,198.9237518310547,5,veh
0,608.8123474121094,265.0970916748047,662.563232421875,242.60635375976562,666.97998046875,279.28240966796875,554.6439819335938,287.8988037109375,551.0621948242188,250.60079956054688,6,veh
1,614.049560546875,181.39244079589844,556.4524536132812,206.6211700439453,554.1924438476562,163.1991424560547,670.8082885742188,156.86184692382812,674.7450561523438,198.88760375976562,6,veh
0,608.8504486083984,265.22661209106445,662.6453857421875,242.59059143066406,667.0111083984375,279.33953857421875,554.6724243164062,288.2369689941406,551.0728759765625,250.73934936523438,7,veh
1,614.1496887207031,181.36983108520508,556.6336059570312,206.5382843017578,554.3590087890625,163.21945190429688,670.8814697265625,156.85047912597656,674.7246704101562,198.87110900878906,7,veh
0,608.6433258056641,265.12767791748047,662.7203369140625,242.5818634033203,666.0795288085938,279.379638671875,554.6834106445312,287.63055419921875,551.0900268554688,250.9186553955078,8,veh
1,614.2688293457031,181.35105895996094,556.7791748046875,206.4991455078125,554.517333984375,163.26171875,671.0447998046875,156.78623962402344,674.7340087890625,198.8571319580078,8,veh
0,608.6912841796875,265.2138862609863,662.7657470703125,242.561767578125,666.1522827148438,279.42767333984375,554.6726684570312,287.8362121582031,551.1744384765625,251.02989196777344,9,veh
1,614.0823974609375,181.34376525878906,556.877197265625,206.45538330078125,554.6372680664062,163.2624053955078,670.0914306640625,156.8474578857422,674.7236938476562,198.809814453125,9,veh
0,608.7441101074219,265.04782485961914,662.7997436523438,242.54908752441406,666.2061157226562,279.4814453125,554.7384643554688,287.9532165527344,551.2321166992188,250.20755004882812,10,veh
1,614.1285858154297,181.3194808959961,556.9485473632812,206.4193115234375,554.74853515625,163.24395751953125,670.1127319335938,156.86082458496094,674.7045288085938,198.7538299560547,10,veh
2,393.7422866821289,115.49942779541016,410.97650146484375,172.98399353027344,375.99560546875,172.0042724609375,378.0050354003906,58.0062370300293,409.99200439453125,59.00320816040039,10,veh
0,608.8429260253906,265.1197319030762,662.8665771484375,242.5547637939453,666.2784423828125,279.54449462890625,554.8892822265625,288.039306640625,551.33740234375,250.34036254882812,11,veh
1,614.201416015625,181.30000686645508,557.0177612304688,206.36790466308594,554.8961791992188,163.22305297851562,670.1846923828125,156.89894104003906,674.70703125,198.7101287841797,11,veh
2,394.53094482421875,117.33571243286133,411.9259033203125,175.53921508789062,377.0690612792969,173.55494689941406,378.104736328125,59.69844436645508,411.0240783691406,60.55024337768555,11,veh
0,608.9103057384491,264.9615523815155,662.9082641601562,242.5614471435547,666.344970703125,279.6191711425781,554.9429807662964,287.19914531707764,551.4450073242188,250.46644592285156,12,veh
1,614.0017242431641,181.28409957885742,556.0848388671875,206.29415893554688,555.0264282226562,163.23126220703125,670.2440185546875,156.9951629638672,674.651611328125,198.61581420898438,12,veh
2,394.0323028564453,119.24931144714355,411.9389343261719,176.89761352539062,376.0180969238281,175.71568298339844,378.143310546875,61.992454528808594,410.02886962890625,62.39149475097656,12,veh
0,609.0330321788788,265.07489466667175,663.0487670898438,242.59686279296875,666.5010375976562,279.72662353515625,554.9609251022339,287.2596311569214,551.6213989257812,250.71646118164062,13,veh
1,613.8158569335938,181.31586074829102,556.1961669921875,206.25119018554688,554.1727905273438,163.2826385498047,670.3157958984375,157.0944061279297,674.5786743164062,198.6352081298828,13,veh
2,394.06471252441406,121.37923812866211,411.9423828125,178.99632263183594,375.9200439453125,177.64540100097656,378.04913330078125,64.49824523925781,410.3472900390625,64.37698364257812,13,veh
0,608.864132642746,265.1990020275116,662.1781005859375,242.6437225341797,666.6419677734375,279.8310852050781,554.8459959030151,287.32121562957764,551.7904663085938,250.99998474121094,14,veh
1,613.8971405029297,181.10761642456055,556.2960815429688,206.20877075195312,554.3748779296875,163.3009490966797,670.40869140625,156.260009765625,674.5089111328125,198.66073608398438,14,veh
2,394.3019073009491,123.07925772666931,411.8568115234375,180.7310028076172,376.8707275390625,179.4229736328125,377.837646484375,65.72776794433594,410.6424436569214,66.43528652191162,14,veh
0,608.9459533691406,265.3212242126465,662.324462890625,242.66720581054688,666.79296875,279.91876220703125,554.7734375,287.53570556640625,551.8929443359375,251.16322326660156,15,veh
1,613.9344787597656,181.17356491088867,556.3892211914062,206.20428466796875,554.53076171875,163.35926818847656,670.35595703125,156.45458984375,674.4619750976562,198.67611694335938,15,veh
2,394.4024429321289,124.47067642211914,411.74053955078125,182.0899658203125,376.6683349609375,180.73770141601562,378.8551025390625,67.32404327392578,410.3457946777344,67.73099517822266,15,veh
0,609.0639953613281,265.1879196166992,662.4546508789062,242.697998046875,666.9111328125,280.0176086425781,554.8905029296875,287.6665344238281,551.9996948242188,250.36953735351562,16,veh
1,614.0047607421875,181.25477600097656,556.4820556640625,206.1964874267578,554.6663818359375,163.4512939453125,670.4638671875,156.65309143066406,674.40673828125,198.71823120117188,16,veh
2,394.23844146728516,126.11960411071777,411.5819091796875,183.00979614257812,376.4023132324219,182.80604553222656,378.74517822265625,68.8494873046875,410.224365234375,69.8130874633789,16,veh
0,609.1676788330078,265.08656311035156,662.5628051757812,242.74905395507812,667.0267944335938,279.09906005859375,554.9791870117188,287.9402770996094,552.1019287109375,250.557861328125,17,veh
1,614.0537109375,181.30410766601562,556.57421875,206.198974609375,554.7670288085938,163.51055908203125,670.5148315429688,156.79942321777344,674.3587646484375,198.7074737548828,17,veh
2,394.1516876220703,127.9458179473877,411.0692443847656,184.94345092773438,376.32806396484375,184.63046264648438,378.75909423828125,70.83293914794922,410.4503479003906,71.37641906738281,17,veh
