id,x,y,frame,label
0,208.5004425048828,516.5098266601562,1,ped
1,217.5010223388672,519.5038452148438,1,ped
2,237.5045623779297,301.5085144042969,1,ped
3,245.48887634277344,352.50433349609375,1,ped
4,262.5135803222656,357.4942321777344,1,ped
5,342.4701843261719,321.50885009765625,1,ped
6,307.5166320800781,203.49208068847656,1,ped
7,283.5263977050781,192.5051727294922,1,ped
8,265.51092529296875,177.5039520263672,1,ped
9,239.5148468017578,169.49429321289062,1,ped
10,290.4938659667969,100.48359680175781,1,ped
11,309.51702880859375,96.50946807861328,1,ped
12,658.5028076171875,320.5124816894531,1,ped
13,660.5121459960938,336.5050354003906,1,ped
14,682.4979248046875,439.4945068359375,1,ped
15,695.5130615234375,450.46484375,1,ped
16,786.5074462890625,445.5011901855469,1,ped
17,864.50244140625,384.4952087402344,1,ped
18,862.5220947265625,371.5123291015625,1,ped
19,889.48779296875,345.51129150390625,1,ped
20,882.509521484375,316.4952392578125,1,ped
21,868.49853515625,311.51287841796875,1,ped
22,842.4871215820312,326.48736572265625,1,ped
23,829.4899291992188,309.5185852050781,1,ped
0,208.7012176513672,518.244140625,2,ped
1,217.6723175048828,520.89599609375,2,ped
2,237.55674743652344,303.17034912109375,2,ped
3,245.4043731689453,353.97747802734375,2,ped
4,262.4485778808594,359.1693420410156,2,ped
5,342.478759765625,323.4794921875,2,ped
6,307.5522766113281,201.70278930664062,2,ped
7,283.49169921875,190.4683074951172,2,ped
8,265.5179748535156,179.44712829589844,2,ped
9,239.8331756591797,171.7921905517578,2,ped
10,290.56854248046875,98.85691833496094,2,ped
11,309.2996520996094,95.26658630371094,2,ped
12,659.25048828125,319.9913330078125,2,ped
13,661.6382446289062,336.0257568359375,2,ped
14,682.9528198242188,438.3879089355469,2,ped
15,695.918701171875,449.266357421875,2,ped
16,786.52978515625,444.6304626464844,2,ped
17,863.5306396484375,385.5591125488281,2,ped
18,861.4556884765625,372.4432678222656,2,ped
19,888.481201171875,346.734619140625,2,ped
20,883.3375244140625,315.6165466308594,2,ped
21,869.4705810546875,310.60980224609375,2,ped
22,842.8778076171875,325.6253356933594,2,ped
23,829.8971557617188,308.6471862792969,2,ped
0,209.28126525878906,519.5337524414062,3,ped
1,218.0144805908203,522.9472045898438,3,ped
2,237.6883544921875,304.5085754394531,3,ped
