id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label
0,595.7441711425781,224.48959350585938,649.9893798828125,200.0074462890625,654.9730834960938,240.9686279296875,540.0037841796875,249.97958374023438,538.0104370117188,207.00271606445312,1,veh
1,600.7510681152344,140.99798393249512,542.01611328125,166.98410034179688,538.0231323242188,125.01858520507812,657.975830078125,114.98766326904297,664.9891967773438,157.0015869140625,1,veh
0,596.2691345214844,225.0738983154297,651.0313110351562,199.98353576660156,655.969970703125,241.88674926757812,540.026123046875,251.11244201660156,538.0491333007812,207.3128662109375,2,veh
1,601.2527770996094,141.50164985656738,542.1196899414062,167.95767211914062,538.0547485351562,125.05870056152344,658.9984741210938,115.99890899658203,665.8381958007812,156.99131774902344,2,veh
0,596.0538787841797,225.0523681640625,650.099365234375,200.9468231201172,655.9616088867188,241.79415893554688,540.13818359375,250.22119140625,538.016357421875,207.24729919433594,3,veh
1,601.2412567138672,141.7400951385498,542.2325439453125,167.92144775390625,538.0728759765625,125.0748062133789,658.9757080078125,116.00431823730469,665.6838989257812,157.95980834960938,3,veh
0,596.0912322998047,225.04701232910156,650.1587524414062,200.90103149414062,655.9201049804688,241.7685546875,540.2857055664062,250.28451538085938,538.0003662109375,207.23394775390625,4,veh
1,601.2246551513672,141.50214958190918,542.3504638671875,167.89373779296875,538.0953369140625,125.0891342163086,658.9619140625,115.00331115722656,665.4909057617188,158.0224151611328,4,veh
0,596.1555633544922,225.09788513183594,650.2056884765625,200.8789825439453,655.9014282226562,241.7623291015625,540.4215087890625,250.3304443359375,538.0936279296875,207.41978454589844,5,veh
1,601.1941528320312,141.30188369750977,542.4926147460938,167.89312744140625,538.10693359375,125.09182739257812,658.8533935546875,115.11653137207031,665.3236694335938,157.10604858398438,5,veh
0,596.24072265625,225.15194702148438,650.2654418945312,200.87770080566406,655.9424438476562,241.72518920898438,540.53955078125,250.3583526611328,538.2154541015625,207.64654541015625,6,veh
1,601.1888732910156,141.3481330871582,542.6506958007812,167.914306640625,538.156494140625,125.09984588623047,658.7966918945312,115.20378875732422,665.151611328125,157.17459106445312,6,veh
