,id,x,y,frame,label,x_est,y_est,vx_est,vy_est
0,0,225.50326538085938,314.4921569824219,1,ped,225.50326538085938,314.4921569824219,26.135947265625678,0.019755615234375
1,1,234.49668884277344,341.5201416015625,1,ped,234.49668884277344,341.5201416015625,38.539181030274115,-9.173190673828124
2,2,236.4886932373047,355.49005126953125,1,ped,236.4886932373047,355.49005126953125,29.22294506835869,-1.471427490234375
3,3,270.49453735351557,342.4960021972656,1,ped,270.49453735351557,342.4960021972656,41.37630688476698,6.737396484374999
4,4,283.4988098144531,314.4837951660156,1,ped,283.4988098144531,314.4837951660156,25.452549316406248,-1.0689982910156248
5,5,263.4799194335937,283.5043640136719,1,ped,263.4799194335937,283.5043640136719,29.47391455078261,-1.428989501953125
6,6,400.5028076171875,319.4991149902344,1,ped,400.5028076171875,319.4991149902344,42.14019067382812,7.910294677734374
7,7,574.498291015625,314.5108642578125,1,ped,574.498291015625,314.5108642578125,36.495206542968745,0.17487377929687498
8,8,572.500244140625,333.5068359375,1,ped,572.500244140625,333.5068359375,29.397818847656247,5.2506035156249995
9,0,226.5933532714844,314.49298095703125,2,ped,226.5933532714844,314.49298095703125,26.135947265625678,0.019755615234375
10,1,236.1040954589844,341.1375427246094,2,ped,236.1040954589844,341.1375427246094,38.539181030274115,-9.173190673828124
11,2,237.70753479003903,355.4286804199219,2,ped,237.70753479003903,355.4286804199219,29.22294506835869,-1.471427490234375
12,3,272.22027587890625,342.7770080566406,2,ped,272.22027587890625,342.7770080566406,41.37630688476698,6.737396484374999
13,4,284.5603942871094,314.439208984375,2,ped,284.5603942871094,314.439208984375,25.452549316406248,-1.0689982910156248
14,5,264.709228515625,283.44476318359375,2,ped,264.709228515625,283.44476318359375,29.47391455078261,-1.428989501953125
15,6,402.2604064941406,319.82904052734375,2,ped,402.2604064941406,319.82904052734375,42.14019067382812,7.910294677734374
16,7,576.0204467773438,314.5181579589844,2,ped,576.0204467773438,314.5181579589844,36.495206542968745,0.17487377929687498
17,8,573.7263793945312,333.725830078125,2,ped,573.7263793945312,333.725830078125,29.397818847656247,5.2506035156249995
18,0,228.1315155029297,314.5247497558594,3,ped,227.95296318887281,314.5124186101789,26.165847293828776,0.021820565249559463
19,1,237.32969665527344,340.36859130859375,3,ped,237.48184158979865,340.52254821620215,38.513703131220886,-9.198972002420073
20,2,239.5068206787109,355.26361083984375,3,ped,239.275520490503,355.30493355485584,29.26167815444233,-1.4783473128690858
21,3,273.57986450195307,343.5721130371094,3,ped,273.725770898279,343.36725063066615,41.35187367936048,6.771702350209119
22,4,285.7131042480469,314.12774658203125,3,ped,285.6767918210233,314.2340935928555,25.4586301258198,-1.0868069575666979
23,5,266.8277587890625,283.4140930175781,3,ped,266.4734146836997,283.4025644908473,29.53325233534123,-1.4270589569685146
24,6,403.8333740234375,320.1541442871094,3,ped,403.90694742715243,320.1560657082312,42.12787021269216,7.909972920236939
25,7,577.1395874023438,314.3956298828125,3,ped,577.3001841576263,314.4473623223833,36.468313318214776,0.1662107641444147
26,8,575.7191162109375,334.2349548339844,3,ped,575.4136345743559,334.11934122255997,29.448974216868706,5.269963949347247
27,0,229.08914184570312,314.55731201171875,4,ped,229.07203241964072,314.5405308518592,26.17269701956542,0.028538870244785394
28,1,239.01654052734372,340.4564208984375,4,ped,239.04387560188195,340.3352657233124,38.50275958683227,-9.150467761649187
29,2,240.62527465820312,355.0633850097656,4,ped,240.5759433075605,355.1320189535616,29.281427865559927,-1.5058247799397224
30,3,275.4300537109375,343.64324951171875,4,ped,275.4378510015228,343.6457057641511,41.34875204910805,6.770718994283543
31,4,286.9193420410156,313.8477783203125,4,ped,286.8503940766336,313.9778764664958,25.486233310426595,-1.1388914995584443
32,5,268.16976928710943,283.2604064941406,4,ped,267.9925194231963,283.29193564701154,29.604213976616325,-1.4396815925313344
33,6,406.0555725097656,319.97137451171875,4,ped,405.90618634823375,320.16771358201873,42.18767667444089,7.831368951989365
34,7,579.2249755859375,314.38720703125,4,ped,579.0709281118479,314.4128033125096,36.52998592745885,0.1559633422924565
35,8,577.0951538085938,334.1533508300781,4,ped,576.9222230199831,334.2242369525672,29.518206724673764,5.241584826879114
36,0,230.3017883300781,314.5758056640625,5,ped,230.24970061186508,314.5629531591007,26.206587772909533,0.036901322862370724
37,1,240.17990112304688,340.3677673339844,5,ped,240.35707560066166,340.21159957622507,38.387481422886616,-9.048857571375931
38,2,242.41558837890625,354.77294921875,5,ped,242.1824170063322,354.8846638465424,29.433140279655294,-1.5785116440476585
39,3,277.3983764648437,344.2012939453125,5,ped,277.3094101885209,344.0982791541806,41.406637750963306,6.83774532979642
40,4,288.67578125,314.0469055175781,5,ped,288.3882980598257,314.002964518246,25.67328358298667,-1.1103013900057859
41,5,269.46096801757807,283.0295715332031,5,ped,269.3728431034852,283.10586088360355,29.661552248083304,-1.4893190818648228
42,6,407.2342529296875,320.80419921875,5,ped,407.3969667964771,320.6873609600633,42.08180727347227,7.907389494684552
43,7,581.1401977539062,314.37261962890625,5,ped,580.9344403083625,314.39022488082253,36.66386153335736,0.14450852586497553
44,8,578.1220092773438,334.3980712890625,5,ped,578.1338382716821,334.41495820351645,29.510510216875314,5.230597395059571
45,0,232.06851196289062,314.5960998535156,6,ped,231.79677034310538,314.58426550413947,26.452084900379226,0.04759272442099052
46,1,241.75531005859372,340.06915283203125,6,ped,241.83125820876893,339.9811779631879,38.318868257485654,-8.969379213928786
47,2,243.5262908935547,355.3978271484375,6,ped,243.48275940888044,355.1810408799469,29.472467543732346,-1.3826623434091962
48,3,278.95333862304693,344.01007080078125,6,ped,278.9844431753926,344.1498770909071,41.37853724041908,6.711441369971586
49,4,289.4056091308594,313.0417785644531,6,ped,289.4256327787365,313.3843219722054,25.655193795933883,-1.419762350396471
50,5,270.81936645507807,282.720458984375,6,ped,270.7409684378114,282.84150156553557,29.732378675236806,-1.5986715101013091
51,6,409.1038818359375,320.71954345703125,6,ped,409.1219468800363,320.8309774528198,42.06548693050319,7.806717665723701
52,7,582.4732055664062,314.1298522949219,6,ped,582.4696204819622,314.2295962902548,36.667100374479396,0.0543976905945634
53,8,579.6334228515625,334.85479736328125,6,ped,579.5327992249659,334.77179732694634,29.601415729636173,5.305581383585877
54,0,233.29901123046875,314.5583801269531,7,ped,233.150567931434,314.56874982856414,26.622856829609905,0.035663227022516564
55,1,243.72972106933597,339.4635925292969,7,ped,243.61800924314272,339.5169796307951,38.447383617902396,-9.030796727404796
56,2,245.26878356933597,355.0037841796875,7,ped,245.06162483970047,355.0482791729104,29.710786795236917,-1.4338502103131745
57,3,281.2159423828125,343.9483337402344,7,ped,281.0277992576556,344.1274724325207,41.59498058722865,6.505356890035382
58,4,290.1400451660156,312.859375,7,ped,290.2723617588054,313.0326589404375,25.50297432919559,-1.6191114150267492
59,5,272.68527221679693,282.9996337890625,7,ped,272.4232559901797,282.91598893718646,30.033807010500986,-1.5024449184129827
60,6,410.5283203125,320.7244873046875,7,ped,410.657841037731,320.88525658852245,41.916483881750715,7.621765694566631
61,7,584.538330078125,313.9862060546875,7,ped,584.3376419990739,314.0776081156613,36.89797566932943,-0.05075293856589927
62,8,581.64404296875,335.43218994140625,7,ped,581.3178812677197,335.2688125376308,29.97663821046417,5.493533784380322
63,0,235.17437744140625,314.3664245605469,8,ped,234.83652818763633,314.44180989593934,27.091283037121066,-0.06885814268842755
64,1,245.22544860839844,339.92535400390625,8,ped,245.224020345224,339.6349890660812,38.449363897256774,-8.628207273374967
65,2,246.5707550048828,354.5413513183594,8,ped,246.4709102444389,354.7067316449237,29.84922102870857,-1.6631491603775812
66,3,282.5115966796875,345.161376953125,8,ped,282.604458227972,344.87931852209067,41.46622854056542,6.896429416233506
