,id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label,x_est,y_est,vx_est,vy_est
0,0,528.2460327148439,113.9871244430542,555.9638671875,163.99575805664062,514.047607421875,170.9705352783203,503.018798828125,62.99287033081055,539.953857421875,57.98933410644531,1,veh,528.2460327148439,113.9871244430542,14.674576462268147,80.02966719675064
1,0,529.1367568969727,118.32435417175293,557.0986328125,168.87615966796875,514.77685546875,175.13661193847656,503.6686096191406,67.03943634033203,541.0029296875,62.24520874023438,2,veh,528.9981155876822,117.82718317371123,14.67463428730539,80.0298745586951
2,0,529.4482567310333,121.22641396522522,557.0203247070311,172.0221710205078,515.587890625,178.06553649902344,504.2959289550781,69.67654418945311,540.8888826370238,65.1414041519165,3,veh,529.5127775437932,121.20198075655459,14.663829755695717,80.03396609697732
3,0,529.9567787647246,123.96883320808409,557.8894653320311,173.36343383789062,515.7693452835083,180.5708589553833,504.4174499511719,73.61028289794922,541.7508544921875,68.33075714111328,4,veh,530.0207252518123,124.18677894065166,14.638228902880702,79.94671194314915
4,0,530.6942436695099,127.33875393867493,558.8055419921875,177.159912109375,516.5851411819458,184.23302936553955,505.0771484375,76.38815307617188,542.3091430664061,71.57392120361328,5,veh,530.6704946851539,127.40756022519514,14.653681124605813,79.90194329201637
5,0,530.5537033081055,130.38848495483398,558.6886596679689,180.363037109375,516.6427001953125,186.9301605224609,504.9747619628906,79.3974609375,541.90869140625,74.86328125,6,veh,530.8262669349075,130.5201499302036,14.407441378609228,79.78299436815573
6,0,531.3333530426024,134.11555862426758,558.76708984375,184.15948486328125,517.4391555786133,191.0063247680664,506.1466369628906,83.09156036376953,542.9805297851561,78.20486450195312,7,veh,531.3682623397464,134.0159224708164,14.36728107457307,79.89761765028852
7,0,531.5408780574799,136.40810179710388,560.2427368164061,186.3546600341797,517.0584707260132,193.00848293304443,505.77862548828125,85.73606872558594,543.0836791992189,80.53319549560547,8,veh,531.6986744334004,136.75586632701751,14.148497232055671,79.4154439647273
8,0,531.6763074398042,139.96375441551208,559.4186401367189,190.26638793945312,517.3393545150757,195.5745229721069,506.7707214355469,89.66451263427734,543.176513671875,84.34959411621094,9,veh,531.9015990367138,140.00215690857786,13.786122975635326,79.35367479508102
9,0,532.2311017513275,142.91593337059018,560.2791748046875,192.987548828125,517.6975088119507,198.5418081283569,507.1922302246094,92.72654724121094,543.7554931640625,87.40782928466797,10,veh,532.320943470228,143.0608313854473,13.623111317240488,79.09076725069039
10,0,532.792364358902,146.06213974952698,561.2392578125,196.19505310058597,518.5018882751465,202.18406295776367,506.7769775390625,95.59195709228516,544.6513338088988,90.27748584747314,11,veh,532.8276163575806,146.17048497201745,13.552488298675247,78.87371100008845
11,0,533.0298757553102,149.0638380050659,560.7747802734375,198.72872924804688,519.2192373275757,205.40479946136475,507.7820739746094,98.72952270507812,544.3434114456177,93.39230060577393,12,veh,533.1615432335799,149.2076018705438,13.266115561080293,78.56102899033807
12,0,533.4649045467377,152.34962630271912,561.75830078125,202.7242584228516,519.1561269760132,208.451003074646,508.46826171875,101.89047241210938,544.4769287109375,96.33277130126952,13,veh,533.5552250158437,152.3982754646233,13.055722422379695,78.4477052889725
13,0,533.884482383728,155.4104986190796,562.281005859375,205.4897918701172,519.4470205307007,211.3666219711304,508.631103515625,105.27156829833984,545.1787996292113,99.51401233673096,14,veh,533.9620129096135,155.504029528037,12.864432127050842,78.21693740764434
14,0,534.106582403183,158.47929549217224,562.14404296875,208.56292724609372,520.1769399642943,214.54505825042725,508.77044677734375,107.84993743896484,545.3348999023439,102.95925903320312,15,veh,534.247335106222,158.5823632141661,12.499951026490923,77.95004209456386
15,0,534.5539464950562,161.7858953475952,562.2255859375,212.0689239501953,520.5976524353026,217.7088890075684,509.7063293457031,111.31925201416016,545.6862182617189,106.04651641845705,16,veh,534.6308540477162,161.8029562527668,12.292518111866785,77.90402589506891
16,0,535.3773801326752,164.63171553611755,563.1907958984375,214.14654541015625,521.9387197494507,221.43603420257568,509.686279296875,114.15409088134766,546.6937255859375,108.79019165039062,17,veh,535.2938286695868,164.7819673170218,12.525749699568706,77.48460222347786
