,id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label,x_est,y_est,vx_est,vy_est
0,0,612.4977569580077,157.99303436279297,553.0104370117189,183.97335815429688,552.022216796875,140.01254272460938,669.981201171875,131.98786926269528,674.9771728515625,175.9983673095703,1,veh,612.4977569580077,157.99303436279297,12.1650688476617,17.984377990722656
1,1,605.7525329589844,242.24120712280273,661.0090942382812,217.0014953613281,662.9829711914062,260.97412109375,551.002685546875,266.98272705078125,548.015380859375,224.0064849853516,1,veh,605.7525329589844,242.24120712280273,6.579351562499999,11.78779147338867
2,0,613.0051422119142,158.74313354492188,553.0614624023439,184.9683380126953,552.0743408203125,140.05210876464844,670.9306030273438,132.96743774414062,675.9541625976562,176.98464965820312,2,veh,613.0051422119142,158.74313354492188,12.1650688476617,17.984377990722656
3,1,606.0269470214844,242.73285675048828,661.0545654296875,216.9915313720703,663.9318237304688,261.91159057617193,551.087646484375,267.89108276367193,548.0337524414061,224.13722229003903,2,veh,606.0269470214844,242.73285675048828,6.579351562499999,11.78779147338867
4,0,613.0013427734375,158.7220878601074,553.0830078125,184.9280242919922,552.12255859375,140.07337951660156,670.8758544921875,132.91712951660156,675.9239501953125,176.96981811523438,3,veh,613.2050438145825,159.02937994966058,12.130957461833919,17.932919446526455
5,1,606.0611572265625,242.9828186035156,661.1583862304688,217.9842071533203,663.8527221679688,261.86434936523443,551.1616821289061,267.79248046875,548.0718383789061,224.2902374267578,3,veh,606.156875616751,243.07912831713475,6.563322744384105,11.771663633384719
6,0,613.0321807861327,158.68305587768558,553.093505859375,184.93003845214844,552.1655883789061,139.98747253417972,670.78515625,132.88580322265622,676.08447265625,176.9289093017578,4,veh,613.2911763546027,159.10056063037194,12.027269085347417,17.76577222374891
7,1,606.1296539306642,242.97093200683597,661.2716674804688,217.9621124267578,663.8195190429688,261.82699584960943,551.3126831054689,267.7499389648437,548.11474609375,224.3446807861328,4,veh,606.244483394743,243.1995374589426,6.517350989834426,11.68014188139132
8,0,612.8302154541017,158.77735900878906,553.115966796875,184.8904571533203,552.25146484375,140.93666076660156,670.8043823242188,132.41314697265622,675.1490478515625,176.86917114257812,5,veh,613.1931899550891,159.17863870511636,11.791100566064951,17.504680517742273
9,1,606.2472229003906,243.02888870239258,661.4291381835938,217.9332733154297,663.7877807617188,261.847900390625,551.5042114257811,267.802490234375,548.2677612304689,224.53189086914062,5,veh,606.3486902098591,243.27693360172574,6.451331519685575,11.518752041521815
10,0,612.9694519042969,158.82404708862302,553.1817626953125,184.8793182373047,552.4771118164061,141.20050048828125,670.8267211914062,132.20295715332028,675.3922119140625,177.01341247558594,6,veh,613.2373552254118,159.23016847066395,11.549071038805721,17.137781870513113
11,1,606.3683319091798,243.1604156494141,661.5664672851562,217.93382263183597,663.9519653320312,261.98516845703125,551.5389404296875,267.77597045898443,548.4159545898439,224.9467010498047,6,veh,606.4617232307529,243.38392113556174,6.366959824268045,11.31683245752021
12,0,613.1152648925781,158.39660263061526,553.2463989257811,184.889404296875,552.6798706054689,140.51551818847656,670.91943359375,131.99635314941406,675.6153564453125,176.1851348876953,7,veh,613.3399137877261,158.9726970682476,11.290630775934863,16.47503212584114
13,1,606.4662628173827,243.28854751586914,661.7002563476562,217.9565277099609,664.0712280273438,262.09286499023443,551.5805053710939,267.76815795898443,548.5130615234375,225.33663940429688,7,veh,606.5633786957671,243.49965199029316,6.255235913397847,11.073973947900438
14,0,613.2603912353517,158.70433807373047,553.3438720703125,184.875244140625,552.9290771484375,140.77822875976562,670.9765625,132.82394409179688,675.7920532226562,176.33993530273438,8,veh,613.4639841863212,159.05775627573007,11.008350223781786,15.985019653767345
