,id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label,x_est,y_est,vx_est,vy_est
0,0,653.5048370361327,243.2428131103516,608.0115356445312,271.9647216796875,602.9896240234375,232.99822998046875,698.0286254882812,215.0088653564453,704.9895629882812,252.9994354248047,155,veh,653.5048370361327,243.2428131103516,-92.77639343261446,39.93936026000908
1,0,649.6352844238281,244.90861892700195,603.7568359375,273.87115478515625,599.6298217773438,234.8869781494141,693.6395263671875,216.0649871826172,701.5149536132812,254.8113555908203,156,veh,649.6352844238281,244.90861892700195,-92.77639343261446,39.93936026000908
2,0,645.1964569091798,245.69662475585938,599.863037109375,274.621826171875,594.6527709960938,235.8366241455078,689.8001708984375,216.7240447998047,696.4698486328125,255.60400390625,157,veh,645.4233062104853,246.04641764695108,-92.81438118171036,39.88078461306701
3,0,640.6027374267577,246.6055374145508,595.6924438476562,275.37954711914057,590.0792236328125,236.75997924804688,684.965576171875,217.8783264160156,691.6737060546875,256.404296875,158,veh,640.9649786812214,247.0268445247602,-92.95940376952396,39.71211512378616
4,0,636.6906433105469,247.2266082763672,591.5226440429688,276.1635131835937,585.9921264648438,236.8890380859375,681.1650390625,219.0465087890625,688.082763671875,256.807373046875,159,veh,636.8403995949586,247.77584606140016,-93.05684234949732,39.35475482968196
5,0,631.9898071289062,247.97203826904297,586.737060546875,276.67117309570307,582.1564331054688,238.0634307861328,676.0453491210938,219.3005523681641,683.0203857421875,257.85299682617193,160,veh,632.3527432933568,248.51315384020506,-93.38472655765756,38.865899576466084
6,0,627.5286407470702,248.79015731811523,582.6449584960938,277.92755126953125,577.0001831054688,238.05584716796875,671.662109375,220.5079498291016,678.8073120117188,258.66928100585943,161,veh,627.8743585865452,249.2902288727937,-93.78244678349812,38.29060796882106
7,0,623.8153228759767,249.65543746948242,578.609375,279.11843872070307,572.7295532226562,238.62277221679688,668.426513671875,221.4006500244141,675.495849609375,259.47988891601557,162,veh,623.8698877429271,250.11106138469998,-93.8581006835843,37.65888781471324
8,0,619.8552703857423,250.34136962890625,574.3450927734375,279.0042724609375,569.4378662109375,240.1782073974609,664.1400146484375,222.2305145263672,671.4981079101562,259.95248413085943,163,veh,619.8920350730677,250.83441111418438,-93.91723549560047,36.86584651151858
9,0,615.5131530761719,250.88645935058597,570.109619140625,279.810791015625,564.979736328125,240.0380706787109,659.9376831054688,222.80381774902344,667.0255737304688,260.89315795898443,164,veh,615.6821352360324,251.43012148403798,-94.22384207498376,35.879408728882375
10,0,611.5079498291017,252.01152420043945,565.80859375,280.9281005859375,561.4052734375,241.0877990722656,656.4575805664062,223.8997344970703,662.3603515625,262.13046264648443,165,veh,611.5969247986917,252.34484754088163,-94.40209242006311,35.211636649491865
11,0,607.4280700683594,252.67333602905273,562.4330444335939,282.00433349609375,556.7042236328125,241.9290313720703,651.8765869140625,224.67398071289062,658.6984252929688,262.08599853515625,166,veh,607.5120403330448,253.0868930823635,-94.58472517714578,34.31216270904261
12,0,603.7415618896483,253.27949905395508,558.3292236328125,281.65289306640625,553.0801391601561,243.31187438964844,648.75439453125,225.35491943359372,654.802490234375,262.79830932617193,167,veh,603.6785059615017,253.72704136366923,-94.43784225273515,33.269654491647195
13,0,599.3878784179688,254.0683708190918,553.7908325195311,282.8734130859375,548.70361328125,243.2615966796875,644.2544555664062,225.59751892089844,650.8026123046875,264.5409545898437,168,veh,599.5145698776236,254.44518875196482,-94.75042683095427,32.3399353540393
14,0,595.878173828125,254.7319679260254,550.5924072265625,283.7098693847656,545.1475830078125,244.1663360595703,640.273193359375,226.60186767578125,647.49951171875,264.44979858398443,169,veh,595.7648886173959,255.11333142910706,-94.45707318734935,31.352389208811264
15,0,591.84326171875,255.1853904724121,546.6495361328125,284.22259521484375,541.081298828125,244.4499053955078,636.3086547851562,226.84469604492188,643.3335571289062,265.224365234375,170,veh,591.8368065449811,255.62790828383726,-94.43966247197761,30.15884246051214
16,0,587.8492858409883,255.79711604118347,542.5957517623901,284.1898374557495,537.0319213867189,245.2875823974609,632.592041015625,227.8712310791016,639.1774291992188,265.83981323242193,171,veh,587.8666503294729,256.1861240611062,-94.48813495910355,29.072937381634368
17,0,583.9925842285156,256.618896484375,538.10546875,284.4083557128906,532.974365234375,246.1149444580078,629.2318115234375,228.8546905517578,635.65869140625,267.0975952148437,172,veh,583.9687335603323,256.89699038444667,-94.4195960492722,28.27378774795542
18,0,580.6630470752716,256.8469955921173,534.5445556640625,285.4152526855469,530.5848665237427,245.8950929641724,624.9982299804688,229.2979736328125,632.5245361328125,266.7796630859375,173,veh,580.4379096837233,257.2846128904416,-93.75656435937023,26.985000777284235
19,0,577.2575447559358,257.75375294685364,531.3780517578125,286.17388916015625,526.4199495315552,247.522442817688,622.4482421875,229.2591094970703,628.783935546875,268.0595703125,174,veh,576.9980227135783,257.9870733678752,-92.97625954775155,26.28347636911388
20,0,573.2489166259767,258.087459564209,527.173828125,286.54742431640625,522.5546875,247.8772125244141,617.9227294921875,230.11801147460938,625.3444213867188,267.80718994140625,175,veh,573.2031959286818,258.4410102350417,-92.83635996153797,25.20165576090934
21,0,569.7267913818358,259.142204284668,523.5039672851561,287.3668518066406,518.9580078125,248.67330932617188,615.1444702148438,230.78955078125,621.3007202148438,269.73910522460943,176,veh,569.5864810678173,259.26629966744036,-92.40061470845716,24.816267314232817
22,0,565.8138122558594,259.615779876709,519.81787109375,287.5143737792969,515.8211669921875,248.59701538085938,610.2572021484375,231.9740447998047,617.3590087890625,270.377685546875,177,veh,565.785039300114,259.85867600029144,-92.31013011036514,24.052412591938012
23,0,562.5967559814453,260.04157638549805,516.8523559570311,288.2896728515625,512.0748291015625,248.6636962890625,607.3035888671875,232.94895935058597,614.15625,270.26397705078125,178,veh,562.3624605631595,260.3319706994415,-91.56546331506037,23.129445319589564
24,0,558.5162734985352,260.59724044799805,512.88671875,288.2134704589844,507.5574645996094,249.7211761474609,603.5510864257812,233.3277282714844,610.06982421875,271.1265869140625,179,veh,558.5258750311051,260.84467698132005,-91.59625525644526,22.335920830136825
25,0,555.0892791748047,260.8169593811035,509.08587646484375,288.52520751953125,504.4780883789063,249.6747589111328,600.3477172851562,233.51986694335938,606.4454345703125,271.54800415039057,180,veh,554.953603408443,261.15613988262186,-91.15782876640866,21.23988341124262
26,0,551.3145599365233,261.656852722168,504.78759765625,289.5070495605469,500.4881591796875,250.5474090576172,596.7543334960938,234.26368713378903,603.2281494140625,272.30926513671875,181,veh,551.2569568182827,261.7929674010343,-90.97048871981119,20.7972037254858
27,0,547.8000869750977,262.0033798217773,501.75830078125,289.9669189453125,497.1033630371094,250.6228179931641,593.2041015625,234.40098571777344,599.1345825195312,273.02279663085943,182,veh,547.6809172133137,262.2354607393581,-90.58080598622732,20.03830377451113
28,0,543.6823959350586,262.7484359741211,497.8139343261719,290.7818908691406,492.3131713867188,251.4412841796875,588.9990844726562,235.3534240722656,595.6033935546875,273.41714477539057,183,veh,543.7602726700443,262.86241743881953,-90.83663498651212,19.663868917038776
29,0,540.5024261474608,262.9435806274414,494.2891845703125,290.73876953125,489.4181518554688,251.24066162109372,585.9821166992188,235.64401245117188,592.3202514648438,274.15087890625,184,veh,540.3150500911642,263.20444642098937,-90.21869609767415,18.803571599511272
30,0,536.8504257202148,263.4099273681641,490.29595947265625,291.24249267578125,486.0099182128906,251.15550231933597,582.5257568359375,236.7209625244141,588.570068359375,274.520751953125,185,veh,536.7451688101087,263.61418888764274,-89.87042996529689,18.1277264762732
31,0,533.020263671875,263.75981903076166,486.77349853515625,290.9762268066406,481.880859375,251.47154235839844,578.4729614257812,237.0638885498047,584.9537353515625,275.52761840820307,186,veh,533.0119916135689,263.9752072462586,-89.84298369947484,17.413079407952996
32,0,529.7306671142578,264.2403945922852,483.30462646484375,292.0624084472656,478.73486328125,252.13499450683597,574.9085083007812,237.03001403808597,581.9746704101562,275.73416137695307,187,veh,529.5663182510582,264.4030514060329,-89.2963968343033,16.872119913653563
33,0,526.2295303344727,264.436264038086,479.1747741699219,291.45257568359375,475.5439453125,251.9148101806641,571.8837280273438,237.5360870361328,578.315673828125,276.84158325195307,188,veh,526.0928111586747,264.6727578805521,-88.84079321800047,16.084026734828573
34,0,522.1724014282227,265.2041130065918,475.2296142578125,292.23675537109375,471.3868103027344,252.95399475097656,567.740478515625,238.591796875,574.3327026367188,277.03390502929693,189,veh,522.2482265557161,265.25330429489765,-89.09389944264913,15.919824950007705
35,0,518.736572265625,265.36756896972656,471.7135620117188,292.0386657714844,468.0646362304688,252.9138946533203,564.6397705078125,239.41966247558597,570.5283203125,277.09805297851557,190,veh,518.6645278482126,265.5614171958173,-88.85307021775354,15.271831396675635
36,0,514.9633178710939,265.69294357299805,468.36126708984375,292.2823486328125,464.2623901367188,253.08905029296875,560.5155639648439,239.52903747558597,566.7140502929688,277.871337890625,191,veh,514.9616581433136,265.87115733267655,-88.84751540407714,14.675381640654193
37,0,511.4893410205841,265.90796208381647,464.3923034667969,292.4523010253906,460.8350801467896,252.18383502960202,557.2119140625,240.3132476806641,563.51806640625,278.68246459960943,192,veh,511.4070635528679,266.1107861021847,-88.57186627471796,13.995872831885697
38,0,507.4253082275391,266.2941665649414,460.09027099609375,292.7830505371094,456.9010009765625,252.9785461425781,553.0123291015625,240.3338928222656,559.6976318359375,279.0811767578125,193,veh,507.5266871291703,266.43531130559086,-88.91180300625206,13.522596035258218
39,0,503.8659133911133,266.8434600830078,456.6526794433594,293.65625,453.6181640625,253.70762634277344,549.0317993164061,240.6608428955078,556.1610107421875,279.34912109375,194,veh,503.8491358812569,266.89840267995373,-88.85550473403349,13.338231769897007
40,0,500.21656036376953,267.1121368408203,453.2479248046875,293.69622802734375,449.8833312988281,253.899658203125,545.4776000976561,241.19329833984372,552.2573852539061,279.65936279296875,195,veh,500.1906714547755,267.23289777637655,-88.7685787713895,12.932758500419784
41,0,496.7810363769531,267.4043388366699,449.4720458984375,293.7265625,446.7103271484375,253.9720001220703,542.458740234375,241.3710021972656,548.4830322265625,280.5477905273437,196,veh,496.67784273925844,267.534041379103,-88.42190933835035,12.497034866158124
42,0,493.3204803466797,267.7669792175293,445.738037109375,293.8298034667969,442.8820190429688,254.41989135742188,539.2891845703125,242.1458282470703,545.3726806640625,280.67239379882807,197,veh,493.20396197890983,267.8685954300323,-88.0303037070954,12.155513766913119
43,0,489.51409912109375,268.0421142578125,442.3802490234375,294.22296142578125,439.1357421875,254.28309631347656,535.2662963867189,242.1242218017578,541.2741088867189,281.5381774902344,198,veh,489.52053580885524,268.1596499218012,-88.05194480616083,11.760341429471406
44,0,485.3969421386719,268.01276397705084,438.3620300292969,293.9663391113281,434.4551696777344,254.15635681152344,531.3327026367189,242.2423248291016,537.4378662109375,281.68603515625,199,veh,485.55593145960324,268.2374159995024,-88.58665953063873,11.004789147186795
