,id,x,y,frame,label,x_est,y_est,vx_est,vy_est
0,0,157.4952392578125,340.5091552734375,64,ped,157.4952392578125,340.5091552734375,32.26677319335937,-7.663715332031249
1,1,270.49273681640625,321.4967956542969,64,ped,270.49273681640625,321.4967956542969,20.835588867186136,-2.5587180175781246
2,2,249.4888458251953,302.50994873046875,64,ped,249.4888458251953,302.50994873046875,49.48342602538994,-14.565010253906248
3,3,258.4947509765625,273.49276733398443,64,ped,258.4947509765625,273.49276733398443,35.28279711913926,1.658008300778524
4,4,214.50608825683597,178.4932861328125,64,ped,214.50608825683597,178.4932861328125,25.886441162108692,2.0937293701171873
5,5,353.51043701171875,290.4902038574219,64,ped,353.51043701171875,290.4902038574219,13.153581298828124,4.068193359375
6,6,362.471923828125,280.50308227539057,64,ped,362.471923828125,280.50308227539057,4.258432617187499,4.105509521485738
7,7,377.4850769042969,266.49038696289057,64,ped,377.4850769042969,266.49038696289057,17.33079638671875,2.5455476074232375
8,8,446.501953125,150.5167694091797,64,ped,446.501953125,150.5167694091797,30.75217602539062,-3.024438354492187
9,9,454.5052795410156,293.5073547363281,64,ped,454.5052795410156,293.5073547363281,49.7812236328125,-13.50552392578125
10,10,493.5173034667969,309.51116943359375,64,ped,493.5173034667969,309.51116943359375,34.721591308593744,-4.134777099609375
11,11,502.4927062988281,336.48992919921875,64,ped,502.4927062988281,336.48992919921875,30.506328369140622,-1.0038779296875
12,12,614.4946899414062,342.4786376953125,64,ped,614.4946899414062,342.4786376953125,20.74632275390625,-0.09877807617187499
13,13,613.4880981445312,323.5122985839844,64,ped,613.4880981445312,323.5122985839844,24.188189941406247,1.2087509765625
14,14,597.4968872070312,306.5030212402344,64,ped,597.4968872070312,306.5030212402344,27.779321777343746,4.448671875
15,15,600.4993896484375,287.4861145019531,64,ped,600.4993896484375,287.4861145019531,25.348649414062496,1.5541083984375
16,16,639.4912719726562,248.4977264404297,64,ped,639.4912719726562,248.4977264404297,25.2169453125,11.311187255860055
17,17,643.5219116210938,238.50277709960938,64,ped,643.5219116210938,238.50277709960938,31.289967773437496,18.635032836914743
18,18,680.522705078125,155.48263549804688,64,ped,680.522705078125,155.48263549804688,-2.75554248046875,-0.39986828613281244
19,19,518.5186157226561,566.49755859375,64,ped,518.5186157226561,566.49755859375,-37.171287597653524,-11.79629736328125
20,0,158.84103393554688,340.18951416015625,65,ped,158.84103393554688,340.18951416015625,32.26677319335937,-7.663715332031249
21,1,271.3617553710937,321.39007568359375,65,ped,271.3617553710937,321.39007568359375,20.835588867186136,-2.5587180175781246
22,2,251.5527191162109,301.9024658203125,65,ped,251.5527191162109,301.9024658203125,49.48342602538994,-14.565010253906248
23,3,259.96633911132807,273.56192016601557,65,ped,259.96633911132807,273.56192016601557,35.28279711913926,1.658008300778524
24,4,215.5857696533203,178.5806121826172,65,ped,215.5857696533203,178.5806121826172,25.886441162108692,2.0937293701171873
25,5,354.0590515136719,290.6598815917969,65,ped,354.0590515136719,290.6598815917969,13.153581298828124,4.068193359375
26,6,362.6495361328125,280.67431640625,65,ped,362.6495361328125,280.67431640625,4.258432617187499,4.105509521485738
27,7,378.2079162597656,266.5965576171875,65,ped,378.2079162597656,266.5965576171875,17.33079638671875,2.5455476074232375
28,8,447.7845764160156,150.390625,65,ped,447.7845764160156,150.390625,30.75217602539062,-3.024438354492187
29,9,456.5815734863281,292.9440612792969,65,ped,456.5815734863281,292.9440612792969,49.7812236328125,-13.50552392578125
30,10,494.9654846191406,309.3387145996094,65,ped,494.9654846191406,309.3387145996094,34.721591308593744,-4.134777099609375
31,11,503.76507568359375,336.44805908203125,65,ped,503.76507568359375,336.44805908203125,30.506328369140622,-1.0038779296875
32,12,615.3599853515625,342.4745178222656,65,ped,615.3599853515625,342.4745178222656,20.74632275390625,-0.09877807617187499
33,13,614.4969482421875,323.5627136230469,65,ped,614.4969482421875,323.5627136230469,24.188189941406247,1.2087509765625
34,14,598.655517578125,306.6885681152344,65,ped,598.655517578125,306.6885681152344,27.779321777343746,4.448671875
35,15,601.556640625,287.5509338378906,65,ped,601.556640625,287.5509338378906,25.348649414062496,1.5541083984375
36,16,640.5430297851562,248.9694976806641,65,ped,640.5430297851562,248.9694976806641,25.2169453125,11.311187255860055
37,17,644.8269653320312,239.28001403808597,65,ped,644.8269653320312,239.28001403808597,31.289967773437496,18.635032836914743
38,18,680.4077758789062,155.46595764160156,65,ped,680.4077758789062,155.46595764160156,-2.75554248046875,-0.39986828613281244
39,19,516.96826171875,566.0055541992188,65,ped,516.96826171875,566.0055541992188,-37.171287597653524,-11.79629736328125
40,0,160.29342651367188,339.3980712890625,66,ped,160.25094851380803,339.5860786975638,32.273886477780515,-7.695198692223312
41,1,272.61111450195307,320.9054870605469,66,ped,272.45955329030033,321.05606323985234,20.860969017126223,-2.5839332158897754
42,2,253.7790679931641,301.84796142578125,66,ped,253.71432339789493,301.62760604143176,49.49426803118959,-14.528109963694076
43,3,261.87335205078125,273.735107421875,66,ped,261.69984042694574,273.6936509370379,35.31185304302157,1.6649505242516753
44,4,216.6624298095703,178.70936584472656,66,ped,216.66363373799473,178.69285743224012,25.886239554562835,2.0964938372233144
45,5,353.9736633300781,290.9601745605469,66,ped,354.22630588580995,290.90812593775354,13.11127426079513,4.076909321963747
46,6,363.2026062011719,281.132080078125,66,ped,363.0529907324273,281.0179014520954,4.283486936750433,4.124629655304833
47,7,378.6444396972656,266.75820922851557,66,ped,378.75853319704305,266.7361007247216,17.31169050797865,2.5492498550835903
48,8,449.16259765625,149.80859375,66,ped,449.12458270418176,149.99025925270996,30.75854193638418,-3.054859711298729
49,9,458.6683654785156,292.7451171875,66,ped,458.6641821312631,292.5999282838715,49.78192416812337,-13.481210870326331
50,10,496.9836730957031,309.0111389160156,66,ped,496.7565319329614,309.0729527360293,34.759627932246225,-4.145128323403441
51,11,505.61126708984375,336.5168151855469,66,ped,505.38260581545507,336.4727319477838,30.544619547775252,-0.9964958352052083
52,12,616.1542358398438,342.545166015625,66,ped,616.1825463991576,342.51537182734376,20.741581921918726,-0.09378879852177446
53,13,615.4701538085938,323.8323059082031,66,ped,615.4843577318234,323.744966373413,24.185811379653057,1.2233766876167946
54,14,600.041015625,306.9122009277344,66,ped,599.9506115451295,306.8970241330507,27.794460671242053,4.451213351941765
55,15,602.65478515625,287.7279357910156,66,ped,602.6384895593941,287.6832323477006,25.35137824347112,1.561594351352508
56,16,641.7826538085938,249.99766540527344,66,ped,641.7077913502022,249.77594800088826,25.22948163626082,11.348315627336229
57,17,646.3472290039062,239.5811920166016,66,ped,646.261470385229,239.77089586970092,31.304328747310358,18.6032653933626
58,18,680.3237915039062,155.4366912841797,66,ped,680.3114603582258,155.4417076526148,-2.7534775304535652,-0.4007083175739008
59,19,516.0999755859375,565.1492309570312,66,ped,515.8281796234535,565.2944076997666,-37.12577316684547,-11.82060838229631
60,0,161.20941162109375,339.4134826660156,67,ped,161.35730528790828,339.3568788498581,32.2146775334143,-7.6725374635583306
61,1,274.277099609375,321.4970397949219,67,ped,273.9156071415811,321.2876732582789,21.005691829640256,-2.5001137266091136
62,2,256.00540161132807,301.3242492675781,67,ped,255.9188875585663,301.20880176576395,49.52890376541133,-14.481890778928678
63,3,263.2801513671875,274.1498413085937,67,ped,263.2391322063998,274.0022834928649,35.32827498495686,1.7240250112832551
64,4,217.9430084228516,178.77389526367188,67,ped,217.8668152765856,178.77633842929401,25.91674333376798,2.0955157205769828
65,5,355.0556640625,291.4552917480469,67,ped,354.9478773416219,291.31140561082606,13.154426466682965,4.134513859583749
66,6,363.1988525390625,280.90231323242193,67,ped,363.2113651531674,281.01205020187007,4.278477535818214,4.080696671162112
67,7,379.6986083984375,267.39361572265625,67,ped,379.6154213286742,267.18331758556434,17.344994290971474,2.6334423088078442
68,8,450.188720703125,149.9151611328125,67,ped,450.2721817464606,149.89520109621918,30.725128468599912,-3.046868749132079
69,9,460.7714538574219,292.1545104980469,67,ped,460.7596459038815,292.1099237263031,49.78665145955719,-13.463360642223227
70,10,498.6941833496094,308.3612365722656,67,ped,498.50803869642203,308.56681881266695,34.83415058525786,-4.227432776979991
71,11,506.8763122558594,336.7385559082031,67,ped,506.7924738025295,336.6212773837863,30.578184110923072,-0.9495436040710932
72,12,616.92236328125,342.6459045410156,67,ped,616.9701622640692,342.59460928916343,20.72244569130478,-0.0732528433413904
73,13,616.529541015625,324.02313232421875,67,ped,616.5156407903401,323.93647016837565,24.191376308045864,1.258071714621599
74,14,600.4669799804688,307.1410827636719,67,ped,600.7122661653087,307.1187989359479,27.696260820059738,4.46013463940724
75,15,603.86328125,287.95001220703125,67,ped,603.7994020622408,287.8730763653733,25.3769521531297,1.5923954672258835
76,16,643.3168334960938,250.96832275390625,67,ped,643.1044096246105,250.69397827071194,25.314525123650192,11.458148912239498
77,17,647.1395874023438,240.54034423828125,67,ped,647.3027071357316,240.54281032714067,31.239024076547796,18.602278099442415
78,18,680.2325439453125,155.4273681640625,67,ped,680.2188366741905,155.42646262776015,-2.7479898508878393,-0.40034578786115477
79,19,514.2054443359375,565.18505859375,67,ped,514.23378459429,565.0386754202817,-37.13711913463611,-11.76200416102898
80,0,162.45291137695312,339.0425720214844,68,ped,162.54643258495648,339.0404218334366,32.15382817579946,-7.671138448679778
81,1,275.25656127929693,320.99798583984375,68,ped,275.08128016561966,321.0679004671709,21.119738080720488,-2.545603517123627
82,2,257.2870483398437,300.20745849609375,68,ped,257.5501012390713,300.3572816903556,49.357749005133336,-14.579372893641203
83,3,264.33819580078125,273.78952026367193,68,ped,264.47938173314674,273.8968627816793,35.23641268471384,1.6541828502915492
84,4,219.5743103027344,178.87635803222656,68,ped,219.33805236869347,178.87159967116,26.070464011940643,2.0986117371959034
85,5,354.70489501953125,291.1857604980469,68,ped,355.00340180356744,291.29816319354484,12.960203718281074,4.061379305815124
86,6,363.4072570800781,281.865966796875,68,ped,363.4006794949793,281.60815223983724,4.282757226344765,4.248443116213814
87,7,380.3450012207031,267.14874267578125,68,ped,380.3426828094924,267.2031970322757,17.346502759861835,2.5980117077414104
88,8,451.438720703125,149.7216033935547,68,ped,451.48206812933824,149.7391442017633,30.69692456602372,-3.058281635410264
89,9,462.7605895996094,291.1512451171875,68,ped,462.7890878617569,291.3009991464961,49.76810913122506,-13.560797754918969
90,10,499.7140197753906,308.7877197265625,68,ped,499.80711826971503,308.63793683139454,34.773576265320216,-4.129976882779643
91,11,508.63031005859375,336.5448913574219,68,ped,508.418215220736,336.55876106837337,30.716183126468373,-0.958567899412455
92,12,618.6004638671875,342.8472595214844,68,ped,618.3116215871062,342.7508386894547,20.91038025256844,-0.010516852062451898
93,13,617.7090454101562,323.2121887207031,68,ped,617.6395041325256,323.50508515449894,24.236623179444113,1.0674993276233664
94,14,602.0369873046875,306.2279357910156,68,ped,601.9730518591888,306.6340062595404,27.737860269751174,4.195925828554322
95,15,605.1515502929688,288.2994384765625,68,ped,605.0407962468914,288.1637109187071,25.44901401696713,1.6807062887224913
96,16,643.9492797851562,251.8697662353516,68,ped,644.0288271671228,251.60660855372277,25.262767803616036,11.62937184894443
97,17,648.0944213867188,241.1162567138672,68,ped,648.2871890313224,241.19258643830213,31.11360025457749,18.552614340836794
98,18,680.0811157226562,155.39822387695312,68,ped,680.0898287661328,155.40257572233585,-2.753658972467135,-0.40317730599091794
99,19,512.777587890625,564.8501586914062,68,ped,512.7426206521143,564.7362596067113,-37.11436778179998,-11.687895985091385
100,0,164.45254516601562,338.1923522949219,69,ped,164.24099014489275,338.390087731257,32.344951456909286,-7.84977682456637
101,1,276.44375610351557,321.2959899902344,69,ped,276.2634357562785,321.17083720126124,21.2826432967342,-2.432537840205934
102,2,259.2982788085937,299.6992492675781,69,ped,259.4145173187805,299.71795145669563,49.25273667623515,-14.596268846897726
103,3,266.1708374023437,274.46481323242193,69,ped,266.0877914208729,274.2779963447129,35.311438181047755,1.8229571783890774
104,4,220.2245941162109,178.88482666015625,69,ped,220.29978217795264,178.91264668012766,26.002537526508647,2.073478542676321
105,5,355.6120910644531,291.07232666015625,69,ped,355.58657836474316,291.22030659660663,12.983252430869674,3.9276911010034197
106,6,364.02667236328125,281.95556640625,69,ped,363.8591719586429,281.89183409895287,4.434080635034319,4.306020230756779
107,7,380.3536682128906,267.1787109375,69,ped,380.62044205373377,267.22845003315706,17.105493628971974,2.5530763565927965
108,8,453.2188720703125,149.16990661621094,69,ped,453.04795735022066,149.33527869972463,30.85133253951702,-3.2076822737753745
109,9,464.7542419433594,290.95098876953125,69,ped,464.7956495403342,290.87026928559357,49.73070063222231,-13.48787406566888
110,10,501.1580505371094,309.1519775390625,69,ped,501.1952737557426,308.89501849480854,34.7399480222235,-3.8978346467410527
111,11,509.65753173828125,336.3374328613281,69,ped,509.6731843565162,336.40533217557754,30.702042220054825,-1.0199095761808645
112,12,619.2095947265625,343.0469970703125,69,ped,619.1999216644039,342.9359467926589,20.91911910153699,0.08980831781846862
113,13,618.736572265625,323.35955810546875,69,ped,618.7042984829759,323.4307158809052,24.265779997377212,1.0032138880923032
114,14,602.681640625,306.3674011230469,69,ped,602.8494953343074,306.5327465319406,27.58621677472897,4.0465492886051475
115,15,605.6321411132812,287.61395263671875,69,ped,605.8081505148778,287.8460364976519,25.29000340043464,1.4710368194811312
116,16,645.7801513671875,252.67596435546875,69,ped,645.5189390195778,252.45718876878283,25.498752563876362,11.827018341720668
117,17,649.1856689453125,241.2921295166016,69,ped,649.3351419462713,241.5445809774179,30.97856318370611,18.32454435102476
118,18,679.8911743164062,155.341552734375,69,ped,679.922551692205,155.3581045279985,-2.782005957489989,-0.4181305464708081
119,19,512.1442260742189,565.1694946289062,69,ped,511.78868736734427,564.8247642334405,-36.79316659329236,-11.376459253738954
120,0,165.95086669921875,338.16510009765625,70,ped,165.81661641650493,338.1269951239307,32.49939547646344,-7.805940154816354
121,1,278.1290283203125,320.7798156738281,70,ped,277.7651718518658,320.8875535063453,21.701230538352746,-2.5564814444624253
122,2,261.4681396484375,300.1441650390625,70,ped,261.46837378514,299.7590738109551,49.252467321022436,-14.153252743231631
123,3,267.47024536132807,274.46603393554693,70,ped,267.50385387110924,274.42436037359,35.272774326961944,1.8708992183435567
124,4,221.26885986328125,178.81118774414062,70,ped,221.31181367383272,178.88111447471988,25.953122664784473,1.9930335326053767
125,5,355.9364013671875,291.0472717285156,70,ped,356.0077222402498,291.17260400488107,12.901203573383603,3.783506521645714
126,6,364.1273498535156,282.3841857910156,70,ped,364.0963790021226,282.2678195883957,4.469710077903702,4.439890072291404
127,7,380.9212341308594,267.58282470703125,70,ped,381.0747683930721,267.4905925857018,16.928864961113156,2.6591819026086227
128,8,454.3484802246094,148.31312561035156,70,ped,454.3433590979783,148.64365877644894,30.857223978742034,-3.5879337692367055
129,9,466.7493896484375,291.6001281738281,70,ped,466.79420406425646,291.1192605151353,49.679145295629034,-12.934674976766946
130,10,502.044921875,308.5457458496094,70,ped,502.26790216937627,308.6152111923428,34.48342734868234,-3.977748867661734
131,11,511.5767822265625,336.4340515136719,70,ped,511.3449590055403,336.4075385991924,30.9687359607077,-0.989408626763602
132,12,619.8460693359375,342.3424377441406,70,ped,619.9302888773877,342.5646575842487,20.822231376285018,-0.16583751500358754
133,13,619.5968627929688,323.9141845703125,70,ped,619.6413331709177,323.74986924376003,24.214620448341638,1.1922452926757385
134,14,604.2935791015625,306.5635070800781,70,ped,604.1843741405829,306.61485794072735,27.711848190827276,3.987474304434459
135,15,607.3568115234375,287.9646911621094,70,ped,607.1730631236986,287.9433715830622,25.501390973470993,1.4955632593268768
136,16,646.8270874023438,253.4860382080078,70,ped,646.7360656801173,253.28677169176353,25.603465644275264,12.056258244305612
137,17,650.5462036132812,242.2972717285156,70,ped,650.5763426185981,242.3015863183547,30.94389071201806,18.319580766710388
138,18,680.6337890625,155.24122619628906,70,ped,680.3259876425562,155.27822425952903,-2.4279054851511135,-0.46069380583227004
139,19,510.1988220214844,563.9835205078125,70,ped,510.2193907827646,564.1199767518835,-36.81682927842903,-11.533441052224331
140,0,168.30174255371094,337.566162109375,71,ped,167.88392038890382,337.65317899832183,33.07870370310821,-7.926588612150336
141,1,279.33868408203125,321.0980224609375,71,ped,279.0914632962257,320.9807365481624,22.044000853280508,-2.3938651453210724
142,2,263.67471313476557,299.357666015625,71,ped,263.6184554500231,299.2877960216452,49.330468304044345,-14.056378365284749
143,3,269.54782104492193,274.49441528320307,71,ped,269.3359574340541,274.49736587509204,35.5665221054195,1.8668082382598494
144,4,222.5191802978516,178.27737426757812,71,ped,222.47298134824047,178.5314293279909,26.017177264627033,1.6407875319993628
145,5,356.626220703125,291.05645751953125,71,ped,356.5964789296978,291.1577850619262,12.942440385292139,3.643016418823711
146,6,364.5414123535156,281.7862243652344,71,ped,364.4457592145646,282.0328484143928,4.60233265029479,4.097947129575912
147,7,381.8771362304688,268.02511596679693,71,ped,381.8415200339347,267.86843180826406,16.9782466296599,2.876423661587363
148,8,456.30712890625,147.97557067871094,71,ped,456.05681005431967,148.16732938693158,31.204289746003205,-3.853806206268061
149,9,468.786865234375,290.6822204589844,71,ped,468.8162241969578,290.64432885108454,49.63843924893613,-12.882138462368955
150,10,503.00335693359375,309.0848083496094,71,ped,503.2633028382374,308.84975150040776,34.123013723636426,-3.651843786645833
