,id,x_c,y_c,x_fl,y_fl,x_fr,y_fr,x_rr,y_rr,x_rl,y_rl,frame,label,x_est,y_est,vx_est,vy_est
0,0,529.5046768188477,84.99066686630248,542.9708862304689,142.96177673339844,503.0207824707031,137.98944091796878,518.0289916992189,28.01245880126953,553.998046875,30.99899101257324,50,veh,529.5046768188477,84.99066686630248,9.27227743148531,48.77926638793979
1,1,996.5028381347656,147.0001926422119,947.0001220703124,170.97976684570312,945.9964599609376,133.99787902832028,1044.0074462890623,123.04236602783205,1049.00732421875,159.9807586669922,50,veh,996.5028381347656,147.0001926422119,-75.47596215820039,24.92797370910576
2,0,529.8914084434508,87.02517080307007,543.8224487304689,145.00050354003906,502.5829677581787,140.35341453552246,518.1187133789061,29.34300994873047,555.04150390625,33.40375518798828,51,veh,529.8914084434508,87.02517080307007,9.27227743148531,48.77926638793979
3,1,993.3548583984376,148.03989791870114,943.5596313476562,172.2025909423828,943.2571411132812,135.58341979980472,1040.7822265625,123.37429809570312,1045.8204345703123,160.99928283691406,51,veh,993.3548583984376,148.03989791870114,-75.47596215820039,24.92797370910576
4,0,529.2914731502533,88.12703204154968,542.655029296875,145.94717407226562,502.4797964096069,140.6325216293335,518.0947875976561,31.57128524780273,553.936279296875,34.357147216796875,52,veh,529.6846482226179,88.49867910275547,9.20643708763679,48.71703108356781
5,1,990.2424538135527,148.1500370502472,940.6652221679688,171.9632568359375,939.2855834960938,135.50019836425778,1037.7842683792114,123.9414415359497,1043.2347412109377,161.19525146484375,52,veh,990.2282775373538,148.52045814140965,-75.47358822616596,24.865943703326884
6,0,528.700758934021,90.11569786071777,541.624267578125,148.78524780273438,501.63659286499023,142.6136894226074,517.7459716796875,33.27610397338867,553.7962036132811,35.787750244140625,53,veh,529.2226507742374,90.27399262063487,8.997498695627687,48.65365808163157
7,1,986.7111053466797,148.63646507263184,937.314208984375,173.10174560546875,935.9503784179688,135.74703979492188,1034.6851806640623,124.8141098022461,1038.8946533203123,160.88296508789062,53,veh,986.8520028912869,148.98790103671374,-75.52999628649519,24.725246992684724
8,0,529.0383443832396,91.74910259246826,541.8059692382811,150.00839233398438,502.0162315368652,144.60511398315433,518.4743041992189,34.506465911865234,553.8568725585939,37.87643814086914,54,veh,529.2493485450171,91.95806209034228,8.860209325950581,48.5176990677927
9,1,983.6748490333556,149.13808870315555,933.8087158203124,172.84642028808594,933.2289094924927,136.9152193069458,1031.2901887893677,124.96715259552002,1036.37158203125,161.8235626220703,54,veh,983.6850001325754,149.47031759422188,-75.53660107571673,24.5090830333638
10,0,528.5937261581421,93.29680919647215,540.927978515625,151.01959228515625,501.3199119567871,146.05782699584958,518.0579223632811,36.37731552124024,554.069091796875,39.73250198364258,55,veh,528.9775638478482,93.55322606968306,8.51344223774411,48.28604664054293
11,1,979.9674904346466,149.64363217353818,930.7484130859376,173.95140075683594,929.1742553710938,137.19403076171878,1027.4322786331177,125.29488086700441,1032.5150146484377,162.13421630859375,55,veh,980.1797838593234,149.96148007319007,-75.7283914462166,24.221932517375578
12,0,528.0070583820343,94.44890999794006,541.1182861328125,152.23472595214844,500.7489366531372,146.6015062332153,517.5240478515625,37.79677200317383,552.636962890625,41.162635803222656,56,veh,528.5002679733625,94.86497534416071,7.946044760229902,47.80739733591179
13,1,976.5302276611328,149.64709663391113,927.4862060546876,174.63185119628906,925.4952392578124,137.17164611816406,1023.8510131835938,125.0815200805664,1029.2884521484377,161.703369140625,56,veh,976.7129312861064,150.13995409097595,-75.93857709095136,23.65494014166056
14,0,527.6182012557983,95.74792957305908,539.8327026367189,153.2624969482422,500.02846908569336,148.1447715759277,517.4703369140625,39.41999053955078,553.1412963867189,42.164459228515625,57,veh,528.0670390248534,96.15886667790718,7.32373356196569,47.23763520856753
15,1,973.2796173095703,149.81118202209473,923.765380859375,174.60733032226562,922.656005859375,137.35147094726562,1021.1802368164062,124.92095184326172,1025.516845703125,162.36497497558594,57,veh,973.378018740441,150.29770931111076,-76.07501015558628,22.980372622859186
16,0,527.5939245223999,97.67120552062988,540.1281127929689,155.54721069335938,499.5807762145996,150.29854965209958,517.7146606445311,40.90152359008789,552.9521484375,43.937538146972656,58,veh,527.8803128906338,97.83962533139655,6.863087122374732,46.96673738312624
17,1,970.2373046875,150.49030685424802,921.0230102539062,175.18280029296875,919.5650634765624,138.25506591796878,1017.6522827148438,126.1261749267578,1022.7088623046876,162.39718627929688,58,veh,970.2254415971795,150.77202404248447,-76.05592875799894,22.52723962540901
18,0,526.9946246147157,99.52154397964478,538.1943969726561,157.5200958251953,499.1439037322998,151.6485729217529,517.6939086914061,42.95144653320313,552.9462890625,45.96606063842773,59,veh,527.4235098715905,99.62291117851494,6.084904137456142,46.78281352907625
