,id,x,y,frame,label,x_est,y_est,vx_est,vy_est
0,0,528.49853515625,248.5049285888672,1,ped,528.49853515625,248.5049285888672,25.050120117187497,28.971975585937496
1,1,523.5142211914061,265.486328125,1,ped,523.5142211914061,265.486328125,29.990487304692948,21.52410864257676
2,2,736.4869995117188,307.4951477050781,1,ped,736.4869995117188,307.4951477050781,37.3132353515625,-0.42511157226562496
3,3,725.4801635742188,371.49517822265625,1,ped,725.4801635742188,371.49517822265625,59.796588867187495,14.379161132813861
4,4,718.5186157226562,380.4881591796875,1,ped,718.5186157226562,380.4881591796875,71.85336767578124,14.203555664062499
5,5,715.4939575195312,552.5231323242189,1,ped,715.4939575195312,552.5231323242189,44.403306152343745,-3.7667373046929513
6,6,737.4755249023438,604.4681396484375,1,ped,737.4755249023438,604.4681396484375,-1.6872758789062499,10.250969238281249
7,7,737.4844360351562,640.5038452148438,1,ped,737.4844360351562,640.5038452148438,32.3553076171875,-3.92917236328125
8,8,676.4908447265625,487.5018615722656,1,ped,676.4908447265625,487.5018615722656,40.201945312499994,10.277310058593748
9,9,672.5025024414062,572.5049438476562,1,ped,672.5025024414062,572.5049438476562,39.420500976562494,13.504060546875
10,10,682.501220703125,668.504638671875,1,ped,682.501220703125,668.504638671875,8.9822197265625,-2.768712890625
11,11,596.4881591796875,275.4713134765625,1,ped,596.4881591796875,275.4713134765625,35.846929687499994,-0.5677910156249999
12,12,615.4913940429688,342.5061340332031,1,ped,615.4913940429688,342.5061340332031,-19.862441894531248,-2.1533620605468746
13,13,586.4985961914062,348.49627685546875,1,ped,586.4985961914062,348.49627685546875,-20.75656640625,-0.29633422851562496
14,14,536.4833374023439,374.5095520019531,1,ped,536.4833374023439,374.5095520019531,32.41823291015352,0.42657495117187494
15,15,467.499755859375,375.49127197265625,1,ped,467.499755859375,375.49127197265625,41.01704736328261,-13.332113525390623
16,16,443.4933471679688,335.5007019042969,1,ped,443.4933471679688,335.5007019042969,34.41794018554551,-2.4116484375
17,17,437.4992980957031,319.4859313964844,1,ped,437.4992980957031,319.4859313964844,31.592887207031247,-2.28433447265625
18,18,452.494384765625,271.50741577148443,1,ped,452.494384765625,271.50741577148443,37.875172851562496,-8.838808593749999
19,19,380.5063781738281,163.49269104003906,1,ped,380.5063781738281,163.49269104003906,17.853954345703123,23.934293701171875
20,20,376.4927673339844,185.51235961914062,1,ped,376.4927673339844,185.51235961914062,21.96385400390625,14.93268420410156
21,21,400.4860229492188,251.49896240234372,1,ped,400.4860229492188,251.49896240234372,37.61981323242051,1.4125264892591753
22,22,404.5052490234375,292.5000915527344,1,ped,404.5052490234375,292.5000915527344,30.02341333007812,1.1736298828124998
23,23,401.5155944824219,313.4983825683594,1,ped,401.5155944824219,313.4983825683594,37.02568139648437,3.0328527832031247
24,24,361.4971618652344,311.5001220703125,1,ped,361.4971618652344,311.5001220703125,35.007681884765624,-8.11297265625
25,25,340.5018615722656,284.50079345703125,1,ped,340.5018615722656,284.50079345703125,40.14999536132812,0.840711181640625
26,26,358.4920349121094,331.49468994140625,1,ped,358.4920349121094,331.49468994140625,31.167043945312496,-1.0002194824218749
27,27,262.49639892578125,266.49545288085943,1,ped,262.49639892578125,266.49545288085943,30.851685791016987,14.865002929687499
28,28,297.5028076171875,321.5037536621094,1,ped,297.5028076171875,321.5037536621094,49.03782714843749,-10.687056152343748
29,29,240.4932861328125,313.4980163574219,1,ped,240.4932861328125,313.4980163574219,21.479109741210255,0.22609204101562497
30,30,212.4952545166016,331.495849609375,1,ped,212.4952545166016,331.495849609375,24.682812011718067,1.2987487792968748
31,31,213.49740600585938,343.50909423828125,1,ped,213.49740600585938,343.50909423828125,25.057437011718065,2.4475012207031246
32,32,237.4953155517578,386.4934387207031,1,ped,237.4953155517578,386.4934387207031,38.05699768066474,-6.011560546875
33,33,239.4949493408203,403.5002136230469,1,ped,239.4949493408203,403.5002136230469,39.820369262694626,-3.0109020996093747
34,34,232.4913787841797,437.5113830566406,1,ped,232.4913787841797,437.5113830566406,43.54649780273369,1.126070068359375
35,35,235.50450134277344,529.502197265625,1,ped,235.50450134277344,529.502197265625,44.22294470214843,3.923318847653524
36,36,231.49974060058597,540.4999389648439,1,ped,231.49974060058597,540.4999389648439,46.56142419433525,5.588644042966024
37,37,148.50228881835938,264.50888061523443,1,ped,148.50228881835938,264.50888061523443,42.616154663085936,1.500695068358012
38,38,395.480712890625,610.5067138671875,1,ped,395.480712890625,610.5067138671875,3.2926025390624996,6.541303710937499
39,39,401.49102783203125,630.4881591796875,1,ped,401.49102783203125,630.4881591796875,15.340601074218748,2.9911464843749997
40,0,529.5433349609375,249.7133026123047,2,ped,529.5433349609375,249.7133026123047,25.050120117187497,28.971975585937496
41,1,524.7650756835939,266.38406372070307,2,ped,524.7650756835939,266.38406372070307,29.990487304692948,21.52410864257676
42,2,738.0432739257812,307.4774169921875,2,ped,738.0432739257812,307.4774169921875,37.3132353515625,-0.42511157226562496
43,3,727.9741821289062,372.0949096679688,2,ped,727.9741821289062,372.0949096679688,59.796588867187495,14.379161132813861
44,4,721.5155029296875,381.08056640625,2,ped,721.5155029296875,381.08056640625,71.85336767578124,14.203555664062499
45,5,717.345947265625,552.3660278320311,2,ped,717.345947265625,552.3660278320311,44.403306152343745,-3.7667373046929513
46,6,737.4051513671875,604.8956909179688,2,ped,737.4051513671875,604.8956909179688,-1.6872758789062499,10.250969238281249
47,7,738.8339233398438,640.3399658203125,2,ped,738.8339233398438,640.3399658203125,32.3553076171875,-3.92917236328125
48,8,678.1676025390625,487.9305114746094,2,ped,678.1676025390625,487.9305114746094,40.201945312499994,10.277310058593748
49,9,674.1466674804688,573.0681762695312,2,ped,674.1466674804688,573.0681762695312,39.420500976562494,13.504060546875
50,10,682.8758544921875,668.38916015625,2,ped,682.8758544921875,668.38916015625,8.9822197265625,-2.768712890625
51,11,597.9832763671875,275.4476318359375,2,ped,597.9832763671875,275.4476318359375,35.846929687499994,-0.5677910156249999
52,12,614.6629638671875,342.41632080078125,2,ped,614.6629638671875,342.41632080078125,-19.862441894531248,-2.1533620605468746
53,13,585.6328735351562,348.4839172363281,2,ped,585.6328735351562,348.4839172363281,-20.75656640625,-0.29633422851562496
54,14,537.83544921875,374.52734375,2,ped,537.83544921875,374.52734375,32.41823291015352,0.42657495117187494
55,15,469.2105102539063,374.9352111816406,2,ped,469.2105102539063,374.9352111816406,41.01704736328261,-13.332113525390623
56,16,444.9288635253906,335.4001159667969,2,ped,444.9288635253906,335.4001159667969,34.41794018554551,-2.4116484375
57,17,438.8169860839844,319.3906555175781,2,ped,438.8169860839844,319.3906555175781,31.592887207031247,-2.28433447265625
58,18,454.0740966796875,271.13876342773443,2,ped,454.0740966796875,271.13876342773443,37.875172851562496,-8.838808593749999
59,19,381.25103759765625,164.49095153808594,2,ped,381.25103759765625,164.49095153808594,17.853954345703123,23.934293701171875
60,20,377.4088439941406,186.1351776123047,2,ped,377.4088439941406,186.1351776123047,21.96385400390625,14.93268420410156
61,21,402.0550842285156,251.5578765869141,2,ped,402.0550842285156,251.5578765869141,37.61981323242051,1.4125264892591753
62,22,405.7574768066406,292.5490417480469,2,ped,405.7574768066406,292.5490417480469,30.02341333007812,1.1736298828124998
63,23,403.05987548828125,313.6248779296875,2,ped,403.05987548828125,313.6248779296875,37.02568139648437,3.0328527832031247
64,24,362.957275390625,311.1617431640625,2,ped,362.957275390625,311.1617431640625,35.007681884765624,-8.11297265625
65,25,342.17645263671875,284.5358581542969,2,ped,342.17645263671875,284.5358581542969,40.14999536132812,0.840711181640625
66,26,359.7919616699219,331.4529724121094,2,ped,359.7919616699219,331.4529724121094,31.167043945312496,-1.0002194824218749
67,27,263.78317260742193,267.11544799804693,2,ped,263.78317260742193,267.11544799804693,30.851685791016987,14.865002929687499
68,28,299.548095703125,321.0580139160156,2,ped,299.548095703125,321.0580139160156,49.03782714843749,-10.687056152343748
69,29,241.3891448974609,313.5074462890625,2,ped,241.3891448974609,313.5074462890625,21.479109741210255,0.22609204101562497
70,30,213.5247344970703,331.5500183105469,2,ped,213.5247344970703,331.5500183105469,24.682812011718067,1.2987487792968748
71,31,214.5425109863281,343.6111755371094,2,ped,214.5425109863281,343.6111755371094,25.057437011718065,2.4475012207031246
72,32,239.0826110839844,386.2427062988281,2,ped,239.0826110839844,386.2427062988281,38.05699768066474,-6.011560546875
73,33,241.1557922363281,403.3746337890625,2,ped,241.1557922363281,403.3746337890625,39.820369262694626,-3.0109020996093747
74,34,234.30763244628903,437.558349609375,2,ped,234.30763244628903,437.558349609375,43.54649780273369,1.126070068359375
75,35,237.34896850585938,529.6658325195311,2,ped,237.34896850585938,529.6658325195311,44.22294470214843,3.923318847653524
76,36,233.44174194335938,540.7330322265625,2,ped,233.44174194335938,540.7330322265625,46.56142419433525,5.588644042966024
